Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
Flurazepam Hydrochloride Capsule,"Rising Pharma Holdings, Inc.",1-844-874-7464,"Capsule, 15 mg (NDC 0378-4415-01)",Revised,11/3/2023,Anticipated availability: June 2024,Delay is due to manufacturing delays at the contract manufacturing facility.,"
",Regulatory delay,Neurology; Other,Current,"
","
",8/3/2022,"
","
","
","
","
","
","
"
Flurazepam Hydrochloride Capsule,"Rising Pharma Holdings, Inc.",1-844-874-7464,"Capsule, 30 mg (NDC 0378-4430-01)",Revised,11/3/2023,Anticipated availability: June 2024,Delay is due to manufacturing delays at the contract manufacturing facility.,"
",Regulatory delay,Neurology; Other,Current,"
","
",8/3/2022,"
","
","
","
","
","
","
"
Flurazepam Hydrochloride Capsule,Chartwell Molecular Holdings LLC,845-268-5000 Ext. 510,"Capsule, 15 mg (NDC 62135-736-90)",New,11/21/2023,Product available through all wholesalers,"
","
","
",Oncology; Other,Current,"
","
",11/21/2023,"
","
","
","
","
","
","
"
Flurazepam Hydrochloride Capsule,Chartwell Molecular Holdings LLC,845-268-5000 Ext. 510,"Capsule, 30 mg (NDC 62135-737-90)",New,11/21/2023,Product available through all wholesalers,"
","
","
",Neurology; Other,Current,"
","
",11/21/2023,"
","
","
","
","
","
","
"
"Fluticasone Propionate Aerosol, Metered",GlaxoSmithKline,888-825-5249,"Flovent Hfa, Aerosol, Metered, 44 ug (NDC 0173-0718-20)",New,6/2/2023,"
","The last date the product will be available for ordering is December 31, 2023.","
","
",Pulmonary/Allergy,To Be Discontinued,6/2/2023,6/2/2023,6/2/2023,"
","
","
","
","
","
","
"
"Fluticasone Propionate Aerosol, Metered",GlaxoSmithKline,888-825-5249,"Flovent Hfa, Aerosol, Metered, 110 ug (NDC 0173-0719-20)",New,6/2/2023,"
","The last date the product will be available for ordering is December 31, 2023.","
","
",Pulmonary/Allergy,To Be Discontinued,6/2/2023,6/2/2023,6/2/2023,"
","
","
","
","
","
","
"
"Fluticasone Propionate Aerosol, Metered",GlaxoSmithKline,888-825-5249,"Flovent Hfa, Aerosol, Metered, 220 ug (NDC 0173-0720-20)",New,6/2/2023,"
","The last date the product will be available for ordering is December 31, 2023.","
","
",Pulmonary/Allergy,To Be Discontinued,6/2/2023,6/2/2023,6/2/2023,"
","
","
","
","
","
","
"
Fluticasone Propionate Cream,Sandoz Inc.,800-525-8747,"Fluticasone Propionate, Cream, .5 mg/1 g (NDC 0168-0332-15)",New,8/7/2023,"
","
","
","
",Dermatology,To Be Discontinued,8/7/2023,8/7/2023,8/7/2023,"
","
","
","
","
","
","
"
Fluticasone Propionate Cream,Sandoz Inc.,800-525-8747,"Fluticasone Propionate, Cream, .5 mg/1 g (NDC 0168-0332-30)",New,8/7/2023,"
","
","
","
",Dermatology,To Be Discontinued,8/7/2023,8/7/2023,8/7/2023,"
","
","
","
","
","
","
"
Fluticasone Propionate Cream,Sandoz Inc.,800-525-8747,"Fluticasone Propionate, Cream, .5 mg/1 g (NDC 0168-0332-60)",New,8/7/2023,"
","
","
","
",Dermatology,To Be Discontinued,8/7/2023,8/7/2023,8/7/2023,"
","
","
","
","
","
","
"
"Fluticasone Propionate Powder, Metered",GlaxoSmithKline,888-825-5249,"Flovent, Powder, Metered, 50 ug (NDC 0173-0600-02)",New,6/2/2023,"
","The last date the product will be available for ordering is December 31, 2023.","
","
",Pulmonary/Allergy,To Be Discontinued,6/2/2023,6/2/2023,6/2/2023,"
","
","
","
","
","
","
"
"Fluticasone Propionate Powder, Metered",GlaxoSmithKline,888-825-5249,"Flovent, Powder, Metered, 100 ug (NDC 0173-0602-02)",New,6/2/2023,"
","The last date the product will be available for ordering is December 31, 2023.","
","
",Pulmonary/Allergy,To Be Discontinued,6/2/2023,6/2/2023,6/2/2023,"
","
","
","
","
","
","
"
"Fluticasone Propionate Powder, Metered",GlaxoSmithKline,888-825-5249,"Flovent, Powder, Metered, 250 ug (NDC 0173-0601-02)",New,6/2/2023,"
","The last date the product will be available for ordering is December 31, 2023.","
","
",Pulmonary/Allergy,To Be Discontinued,6/2/2023,6/2/2023,6/2/2023,"
","
","
","
","
","
","
"
Fosamprenavir Calcium Suspension,GlaxoSmithKline (ViiV Healthcare),888-825-5249,"Lexiva, Suspension, 50 mg/1 mL (NDC 49702-208-53)",New,1/3/2023,"
","The anticipated date that GSK will cease distribution of the product is approximately January 1, 2024.","
","
",Antiviral,To Be Discontinued,1/3/2023,1/3/2023,1/3/2023,"
","
","
","
","
","
","
"
"Fosamprenavir Calcium Tablet, Film Coated",GlaxoSmithKline (ViiV Healthcare),888-825-5249,"Lexiva, Tablet, Film Coated, 700 mg (NDC 49702-207-18)",New,1/3/2023,"
","The anticipated date that GSK will cease distribution of the product is approximately January 1, 2024.","
","
",Antiviral,To Be Discontinued,1/3/2023,1/3/2023,1/3/2023,"
","
","
","
","
","
","
"
Fulvestrant Solution,"Teva Pharmaceuticals USA, Inc.",800-545-8800,"Solution, 250 mg/5 mL (NDC 0591-5019-02)",New,10/26/2023,"
",Business Decision to Discontinue.,"
",Discontinuation of the manufacture of the drug,Oncology,To Be Discontinued,"
",10/26/2023,10/26/2023,"
","
","
","
","
","
","
"
Furosemide Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 10 mg/1 mL (NDC 70860-302-02)",Revised,10/31/2023,Unavailable,Use Sagent NDC 25021-311-02,"
",Demand increase for the drug,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 10 mg/1 mL (NDC 70860-302-04)",Revised,10/31/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 10 mg/1 mL (NDC 70860-302-10)",Revised,10/31/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Accord Healthcare Inc.,866-941-7875,"Injection, 10 mg/1 mL (NDC 16729-500-08)",Revised,11/2/2023,Unavailable,Inventory on hold pending further assessment.,"
",Regulatory delay,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Accord Healthcare Inc.,866-941-7875,"Injection, 10 mg/1 mL (NDC 16729-501-43)",Revised,11/2/2023,Unavailable,Inventory on hold pending further assessment.,"
",Regulatory delay,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Accord Healthcare Inc.,866-941-7875,"Injection, 10 mg/1 mL (NDC 16729-502-43)",Revised,11/2/2023,Unavailable,Inventory on hold pending further assessment.,"
",Regulatory delay,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Meitheal Pharmaceuticals, Inc.",844-824-8426,"Injection, 10 mg/mL, 2 mL (NDC 71288-205-03)",Reverified,2/13/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Meitheal Pharmaceuticals, Inc.",844-824-8426,"Furosemide, Injection, 10 mg/1 mL (NDC 71288-203-05)",Reverified,2/13/2023,Available,"
","
",Demand increase for the drug,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Meitheal Pharmaceuticals, Inc.",844-824-8426,"Furosemide, Injection, 10 mg/1 mL (NDC 71288-203-11)",Reverified,2/13/2023,Available,"
","
",Demand increase for the drug,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Furosemide, Injection, 10 mg/1 mL (NDC 0409-6102-27)",Revised,9/11/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 10 mg/mL, 2 mL (NDC 70860-302-41)",Revised,10/31/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 10 mg/mL, 4 mL (NDC 70860-302-42)",Revised,10/31/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 10 mg/mL, 10 mL (NDC 70860-302-43)",Revised,10/31/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 10 mg/1 mL (NDC 63323-280-02)",Revised,11/29/2023,Available,Check wholesalers for inventory.,"
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 10 mg/1 mL (NDC 63323-280-04)",Revised,11/29/2023,Available,Check wholesalers for inventory.,"
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 10 mg/1 mL (NDC 63323-280-10)",Revised,11/29/2023,Available,Check wholesalers for inventory.,"
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Eugia US LLC,888-238-7880,"Injection, 20 mg/2 mL (NDC 55150-322-25)",Revised,11/1/2023,Currently on backorder - next shipment TBD,Check wholesalers for inventory,"
",Demand increase for the drug,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Eugia US LLC,888-238-7880,"Injection, 40 mg/4 mL (NDC 55150-323-25)",Revised,11/1/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Eugia US LLC,888-238-7880,"Injection, 100 mg/10 mL (NDC 55150-324-25)",Revised,11/1/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Baxter Healthcare,888-229-0001,"Furosemide, Injection, 10 mg/1 mL (NDC 36000-284-25)",Reverified,9/27/2023,Available,"
","
",Demand increase for the drug,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Baxter Healthcare,888-229-0001,"Furosemide, Injection, 10 mg/1 mL (NDC 36000-282-25)",Reverified,9/27/2023,Available,"
","
",Demand increase for the drug,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Baxter Healthcare,888-229-0001,"Furosemide, Injection, 10 mg/1 mL (NDC 36000-283-25)",Reverified,9/27/2023,Available,"
","
",Demand increase for the drug,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Avet Pharmaceuticals, Inc.",855-228-9470,"Injection, 10 mg/1 mL (NDC 23155-473-41)",Revised,11/2/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Avet Pharmaceuticals, Inc.",855-228-9470,"Injection, 10 mg/1 mL (NDC 23155-473-42)",Revised,11/2/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Avet Pharmaceuticals, Inc.",855-228-9470,"Injection, 10 mg/1 mL (NDC 23155-473-44)",Revised,11/2/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Furosemide, Injection, 10 mg/1 mL (NDC 0409-6102-02)",Revised,9/11/2023,Limited Supply Available.,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Furosemide, Injection, 10 mg/1 mL (NDC 0409-6102-04)",Revised,9/11/2023,Limited Supply Available.,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Furosemide, Injection, 10 mg/1 mL (NDC 0409-6102-10)",Revised,9/11/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Furosemide, Injection, 10 mg/1 mL (NDC 0409-6102-25)",Revised,9/11/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Furosemide, Injection, 10 mg/1 mL (NDC 0409-6102-26)",Revised,9/11/2023,Limited Supply Available. Next Delivery: February 2024; Estimated Recovery: March 2024,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Gland Pharma Limited,866-625-1618,"Furosemide, Injection, 10 mg/1 mL (NDC 25021-311-02)",Reverified,7/1/2022,Available,"
","
",Demand increase for the drug,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Gland Pharma Limited,866-625-1618,"Furosemide, Injection, 10 mg/1 mL (NDC 25021-311-04)",Reverified,7/1/2022,Available,"
","
",Demand increase for the drug,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Gland Pharma Limited,866-625-1918,"Furosemide, Injection, 10 mg/1 mL (NDC 25021-311-10)",Reverified,7/1/2022,Available,"
","
",Demand increase for the drug,Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 10 mg/1 mL (NDC 25021-311-02)",Reverified,11/3/2023,Available.,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 10 mg/1 mL (NDC 25021-311-04)",Revised,11/3/2023,Available.,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Furosemide Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 10 mg/1 mL (NDC 25021-311-10)",Reverified,11/3/2023,Available,"
","
","
",Cardiovascular,Current,"
","
",4/7/2020,"
","
","
","
","
","
","
"
Gatifloxacin Solution/ Drops,Abbvie,800-678-1605,"Zymaxid, Solution/ Drops, 5 mg/1 mL (NDC 0023-3615-25)",New,3/10/2023,"
",Labeler Allergan. Business decision to discontinue product,"
","
",Ophthalmology,To Be Discontinued,3/10/2023,3/10/2023,3/10/2023,"
","
","
","
","
","
","
"
Gatifloxacin Solution/ Drops,Abbvie,800-678-1605,"Zymaxid, Solution/ Drops, 5 mg/1 mL (NDC 0023-3615-01)",New,3/10/2023,"
",Labeler Allergan. Business decision to discontinue product,"
","
",Ophthalmology,To Be Discontinued,3/10/2023,3/10/2023,3/10/2023,"
","
","
","
","
","
","
"
Gatifloxacin Solution/ Drops,Abbvie,800-678-1605,"Zymaxid, Solution/ Drops, 5 mg/1 mL (NDC 60758-615-25)",New,3/10/2023,"
",Labeler Pacific Pharma. Business decision to discontinue product,"
","
",Ophthalmology,To Be Discontinued,3/10/2023,3/10/2023,3/10/2023,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Injection, 40 mg/1 mL (NDC 0143-9128-25)",Revised,11/28/2023,"This presentation is on backorder., Recovery date TBD",Recovery date has not been determined at this time.,"
",Demand increase for the drug,Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 40 mg/1 mL (NDC 63323-010-02)",Revised,11/29/2023,Available,Available. Check wholesaler for inventory.,"
","
",Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 40 mg/1 mL (NDC 63323-010-20)",Revised,11/29/2023,"Available, Available. Check wholesaler for inventory.",Check wholesaler inventory,"
","
",Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 10 mg/1 mL (NDC 63323-173-02)",Revised,11/29/2023,Available,"
","
","
",Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Gentamicin Sulfate, Injection, 40 mg/1 mL (NDC 0409-1207-03)",Reverified,9/11/2023,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
","
",Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Gentamicin Sulfate, Injection, 40 mg/1 mL (NDC 0409-1207-25)",Reverified,9/11/2023,Discontinued,"
","
","
",Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,Baxter Healthcare,888-229-0001,"Gentamicin Sulfate In Sodium Chloride 0.9% In Plastic Container, Injection, 60 mg/50 mL (NDC 0338-0507-41)",Reverified,9/27/2023,Available,"
","
",Demand increase for the drug,Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,Baxter Healthcare,888-229-0001,"Gentamicin Sulfate In Sodium Chloride 0.9% In Plastic Container, Injection, 80 mg/50 mL (NDC 0338-0509-41)",Reverified,9/27/2023,Available,"
","
",Demand increase for the drug,Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,Baxter Healthcare,888-229-0001,"Gentamicin Sulfate In Sodium Chloride 0.9% In Plastic Container, Injection, 80 mg/100 mL (NDC 0338-0503-48)",Reverified,9/27/2023,Available,"
","
",Demand increase for the drug,Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,Baxter Healthcare,888-229-0001,"Gentamicin Sulfate In Sodium Chloride 0.9% In Plastic Container, Injection, 100 mg/50 mL (NDC 0338-0511-41)",Reverified,9/27/2023,Available,"
","
",Demand increase for the drug,Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,Baxter Healthcare,888-229-0001,"Gentamicin Sulfate In Sodium Chloride 0.9% In Plastic Container, Injection, 100 mg/100 mL (NDC 0338-0505-48)",Reverified,9/27/2023,Available,"
","
",Demand increase for the drug,Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Gentamicin Sulfate Injection,Baxter Healthcare,888-229-0001,"Gentamicin Sulfate In Sodium Chloride 0.9% In Plastic Container, Injection, 60 mg/50 mL (NDC 0338-0507-48)",Reverified,9/27/2023,Available,"
","
",Demand increase for the drug,Anti-Infective,Current,"
","
",7/23/2021,"
","
","
","
","
","
","
"
Glimepiride Tablet,Sanofi-Aventis U.S. LLC,800-633-1610; Option 7,"Amaryl, Tablet, 1 mg (NDC 0039-0221-10)",New,6/20/2023,"
","Discontinued due to a business decision. 1mg last lot expires June 30, 2023","
","
",Endocrinology/Metabolism,To Be Discontinued,6/20/2023,6/20/2023,6/20/2023,"
","
","
","
","
","
","
"
Glimepiride Tablet,Sanofi-Aventis U.S. LLC,800-633-1610; Option 7,"Amaryl, Tablet, 2 mg (NDC 0039-0222-10)",New,6/20/2023,"
","Discontinued due to a business decision. 2mg last lot expires August 31, 2023","
","
",Endocrinology/Metabolism,To Be Discontinued,6/20/2023,6/20/2023,6/20/2023,"
","
","
","
","
","
","
"
Glimepiride Tablet,Sanofi-Aventis U.S. LLC,800-633-1610; Option 7,"Amaryl, Tablet, 4 mg (NDC 0039-0223-10)",New,6/20/2023,"
","Discontinued due to a business decision. 4mg last lot expires August 31, 2023","
","
",Endocrinology/Metabolism,To Be Discontinued,6/20/2023,6/20/2023,6/20/2023,"
","
","
","
","
","
","
"
"Glipizide  TABLET, EXTENDED RELEASE",Pfizer Inc.,800-533-4535,"Glucotrol XL , TABLET, EXTENDED RELEASE, 2.5 mg tablet (NDC 0049-0170-01)",New,11/2/2023,"
","
","
",Discontinuation of the manufacture of the drug,Endocrinology/Metabolism,To Be Discontinued,"
","
",11/2/2023,"
","
","
","
","
","
","
"
"Glipizide Tablet, Extended Release",Pfizer Inc.,800-533-4535,"Glipizide XL, Tablet, Extended Release, 2.5 mg (NDC 59762-0540-1)",New,8/9/2023,"
",Discontinuation of the manufacture of the drug,"
","
",Endocrinology/Metabolism,To Be Discontinued,8/9/2023,8/9/2023,8/9/2023,"
","
","
","
","
","
","
"
"Glipizide Tablet, Extended Release",Pfizer Inc.,800-533-4535,"Glipizide XL, Tablet, Extended Release, 5 mg (NDC 59762-0541-1)",New,8/9/2023,"
",Discontinuation of the manufacture of the drug,"
","
",Endocrinology/Metabolism,To Be Discontinued,8/9/2023,8/9/2023,6/20/2023,"
","
","
","
","
","
","
"
"Glipizide Tablet, Extended Release",Pfizer Inc.,800-533-4535,"Glipizide XL, Tablet, Extended Release, 10 mg (NDC 59762-0542-1)",New,8/9/2023,"
",Discontinuation of the manufacture of the drug,"
","
",Endocrinology/Metabolism,To Be Discontinued,8/9/2023,8/9/2023,8/9/2023,"
","
","
","
","
","
","
"
"Glipizide Tablet, Extended Release",Pfizer Inc.,800-533-4535,"Glucotrol XL, Tablet, Extended Release, 10 mg (NDC 0049-0178-07)",New,8/9/2023,"
",Supply expected to exhaust November 2023,"
","
",Endocrinology/Metabolism,To Be Discontinued,8/9/2023,8/9/2023,6/20/2023,"
","
","
","
","
","
","
"
"Glipizide Tablet, Extended Release",Pfizer Inc.,800-533-4535,"Glipizide XL, Tablet, Extended Release, 5 mg (NDC 59762-0541-2)",New,8/9/2023,"
",Discontinuation of the manufacture of the drug,"
","
",Endocrinology/Metabolism,To Be Discontinued,8/9/2023,8/9/2023,8/9/2023,"
","
","
","
","
","
","
"
"Glipizide Tablet, Extended Release",Pfizer Inc.,800-533-4535,"Glipizide XL, Tablet, Extended Release, 10 mg (NDC 59762-0542-2)",New,8/9/2023,"
",Supply expected to exhaust October 2023,"
","
",Endocrinology/Metabolism,To Be Discontinued,8/9/2023,8/9/2023,8/9/2023,"
","
","
","
","
","
","
"
Glucagon Hydrochloride Injection,Novo Nordisk,609-987-5800,"Glucagen, Injection, 1 mg/1 mL (NDC 0169-7065-15)",New,11/15/2023,"
","Will be unavailable after July 1, 2024","
",Discontinuation of the manufacture of the drug,Endocrinology/Metabolism; Gastroenterology; Pediatric,To Be Discontinued,"
",11/18/2022,11/18/2022,"
","
","
","
","
","
","
"
Glyburide Tablet,Pfizer Inc.,800-533-4535,"Glynase, Tablet, 1.5 mg (NDC 0009-0341-01)",New,1/3/2023,"
",Discontinuation of the manufacture of the drug. Supply expected to exhaust early February 2023.,"
","
",Endocrinology/Metabolism,To Be Discontinued,1/3/2023,1/3/2023,1/3/2023,"
","
","
","
","
","
","
"
Glyburide Tablet,Pfizer Inc.,800-533-4535,"Glynase, Tablet, 3 mg (NDC 0009-0352-01)",New,1/3/2023,"
",Discontinuation of the manufacture of the drug. Supply expected to exhaust early November 2023.,"
","
",Endocrinology/Metabolism,To Be Discontinued,1/3/2023,1/3/2023,1/3/2023,"
","
","
","
","
","
","
"
Glyburide Tablet,Pfizer Inc.,800-533-4535,"Glynase, Tablet, 6 mg (NDC 0009-3449-01)",New,1/3/2023,"
",Discontinuation of the manufacture of the drug. Supply expected to exhaust early February 2023.,"
","
",Endocrinology/Metabolism,To Be Discontinued,1/3/2023,1/3/2023,1/3/2023,"
","
","
","
","
","
","
"
Glyburide Tablet,Pfizer Inc.,800-533-4535,"Glynase, Tablet, 6 mg (NDC 0009-3449-03)",New,1/3/2023,"
",Discontinuation of the manufacture of the drug. Supply expected to exhaust early February 2023.,"
","
",Endocrinology/Metabolism,To Be Discontinued,1/3/2023,1/3/2023,1/3/2023,"
","
","
","
","
","
","
"
Glycopyrrolate Inhalation Solution,"Sunovion Pharmaceuticals, Inc.",888-394-7377,"Inhalation Solution, 25 mcg/mL (NDC 63402-201-01)",New,4/3/2023,"
","
","
","
",Pulmonary/Allergy,To Be Discontinued,4/3/2023,4/3/2023,4/3/2023,"
","
","
","
","
","
","
"
Glycopyrrolate Solution,"Sunovion Pharmaceuticals, Inc.",888-394-7377,"Lonhala Magnair Kit, Solution, 25 ug/1 mL (NDC 63402-201-00)",New,4/3/2023,"
","
","
","
",Pulmonary/Allergy,To Be Discontinued,4/3/2023,4/3/2023,4/3/2023,"
","
","
","
","
","
","
"
Guanfacine Hydrochloride Tablet,Amneal Pharmaceuticals,877-835-5472,"Guanfacine Hydrochloride, Tablet, 1 mg (NDC 65162-711-10)",Revised,10/10/2023,Available,"
",Available,"
",Cardiovascular,Resolved,10/10/2023,"
",10/24/2017,"
","
","
","
","
","
","
"
Guanfacine Hydrochloride Tablet,Amneal Pharmaceuticals,877-835-5472,"Guanfacine Hydrochloride, Tablet, 2 mg (NDC 65162-713-10)",Revised,10/10/2023,Available,"
",Available,"
",Cardiovascular,Resolved,10/10/2023,"
",10/24/2017,"
","
","
","
","
","
","
"
Guanfacine Hydrochloride Tablet,Amneal Pharmaceuticals,877-835-5472,"Guanfacine Hydrochloride, Tablet, 2 mg (NDC 65162-713-50)",Revised,10/10/2023,Available,"
",Available,"
",Cardiovascular,Resolved,10/10/2023,"
",10/24/2017,"
","
","
","
","
","
","
"
Guanfacine Hydrochloride Tablet,"Epic Pharma, LLC",203-564-0568,"Guanfacine Hydrochloride, Tablet, 1 mg (NDC 42806-048-01)",Revised,10/10/2023,Available,"
",Available,"
",Cardiovascular,Resolved,10/10/2023,"
",10/24/2017,"
","
","
","
","
","
","
"
Guanfacine Hydrochloride Tablet,"Epic Pharma, LLC",203-564-0568,"Guanfacine Hydrochloride, Tablet, 2 mg (NDC 42806-296-01)",Revised,10/10/2023,Available,"
",Available,"
",Cardiovascular,Resolved,10/10/2023,"
",10/24/2017,"
","
","
","
","
","
","
"
Guanfacine Hydrochloride Tablet,"Teva Pharmaceuticals USA, Inc.",800-545-8800,"Guanfacine Hydrochloride, Tablet, 1 mg (NDC 0591-0444-01)",Revised,10/10/2023,Product available with short expiration,"
",1 mg available with short expiration,"
",Cardiovascular,Resolved,10/10/2023,"
",10/24/2017,"
","
","
","
","
","
","
"
Guanfacine Hydrochloride Tablet,"Teva Pharmaceuticals USA, Inc.",800-545-8800,"Guanfacine Hydrochloride, Tablet, 2 mg (NDC 0591-0453-01)",Revised,10/10/2023,Available,"
",2 mg available,"
",Cardiovascular,Resolved,10/10/2023,"
",10/24/2017,"
","
","
","
","
","
","
"
Guanfacine Hydrochloride Tablet,Amneal Pharmaceuticals,877-835-5472,"Guanfacine Hydrochloride, Tablet, 1 mg (NDC 65162-711-03)",Revised,10/10/2023,Available,"
",Available,"
",Cardiovascular,Resolved,10/10/2023,"
",10/24/2017,"
","
","
","
","
","
","
"
