Generic Name,Company Name, Contact Info, Presentation, Type of Update,Date of Update, Availability Information, Related Information, Resolved Note, Reason for Shortage, Therapeutic Category, Status, Change Date, Date Discontinued, Initial Posting Date, Generic Name Note, Generic Name Link , Company Info Link, Availability Link, Related Info Link,   Resolved Note Link, Discontinued Note Link
"Imipenem and Cilastatin for Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"250 mg/250 mg per vial, single dose vial, sterile powder (NDC 63323-349-25)",Revised,3/24/2020,Available,Check wholesalers for inventory,"
",Delay in shipping of the drug,Anti-Infective,Current,"
","
",5/22/2015,"
","
","
","
","
","
","
"
"Imipenem and Cilastatin for Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"500 mg/500 mg per vial, single dose vial, sterile powder (NDC  63323-322-25)",Revised,3/24/2020,Available,Check wholesaler inventory,"
",Delay in shipping of the drug,Anti-Infective,Current,"
","
",5/22/2015,"
","
","
","
","
","
","
"
"Imipenem and Cilastatin for Injection, USP","Hospira, Inc.",844-646-4398,500 mg/500 mg; Single Dose Glass Fliptop Vial (NDC 00409-3507-01),Reverified,3/25/2020,Next Delivery and Estimated Recovery: February 2023,Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anti-Infective,Current,"
","
",5/22/2015,"
","
","
","
","
","
","
"
"Imipenem and Cilastatin for Injection, USP","Hospira, Inc.",844-646-4398,250 mg/250 mg; Single Dose Glass Fliptop Vial (NDC 00409-3508-01),Reverified,3/25/2020,Next Delivery and Estimated Recovery: February 2023,Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anti-Infective,Current,"
","
",5/22/2015,"
","
","
","
","
","
","
"
Indacterol Maleate (Arcapta Neohaler) Inhalation Powder,Sunovion Pharmaceuticals Inc.,888-669-6682,75mcg  (NDCs 63402-675-06 and 63402-675-30),New,3/10/2020,"
","
","
","
",Pulmonary/Allergy,To be Discontinued,3/10/2020,3/10/2020,3/10/2020,"
","
","
","
","
","
","
"
Indacterol Maleate and Glycopyrrolate (Utibron Neohaler) Inhalation Powder,Sunovion Pharmaceuticals Inc.,888-669-6682,"15.6mcg; 27.5mcg  (NDCs 63402-681-06, 63402-681-12, and 63402-681-60)",New,3/10/2020,"
","
","
","
",Pulmonary/Allergy,To be Discontinued,3/10/2020,3/10/2020,3/10/2020,"
","
","
","
","
","
","
"
Indinavir (CRIXIVAN) Capsules,Merck Sharp & Dohme Corp.,800-672-6372,"400 mg capsules, unit-of-use bottles of 180 (with desiccant)(NDC 0006-0573-62)",New,3/31/2020,"
",To be discontinued on or near August 2020.,"
","
",Antiviral,To be Discontinued,3/31/2020,3/31/2020,3/31/2020,"
","
","
","
","
","
","
"
Indomethacin Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"25 mg, 100s (NDC 0378-0143-01)",New,5/8/2018,"
",The discontinuation of this product is a business decision,"
","
",Analgesia/Addiction,To be Discontinued,5/8/2018,5/8/2018,5/8/2018,"
","
","
","
","
","
","
"
Indomethacin Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"25 mg, 1000s (NDC 0378-0143-10)",New,5/8/2018,"
",The discontinuation of this product is a business decision,"
","
",Analgesia/Addiction,To be Discontinued,5/8/2018,5/8/2018,5/8/2018,"
","
","
","
","
","
","
"
Indomethacin Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"50 mg, 100s (NDC 0378-0147-01)",New,5/8/2018,"
",The discontinuation of this product is a business decision,"
","
",Analgesia/Addiction,To be Discontinued,5/8/2018,5/8/2018,5/8/2018,"
","
","
","
","
","
","
"
Indomethacin Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"50 mg, 500s (NDC 0378-0147-05)",New,5/8/2018,"
",The discontinuation of this product is a business decision,"
","
",Analgesia/Addiction,To be Discontinued,5/8/2018,5/8/2018,5/8/2018,"
","
","
","
","
","
","
"
INTRON A (Interferon alfa-2b) Recombinant for Injection,Merck Sharp & Dohme Corp.,800-672-6372,INTRON A Powder for Injection (Interferon alfa-2b) 10 million IU per vial and Diluent for INTRON A (Sterile Water for Injection USP) 5 mL per vial; boxes containing 1 INTRON A vial and 1 vial of INTRON A Diluent (NDC 0085-4350-01),New,9/12/2019,"
",To be discontinued in 2022,"
","
",Antiviral;Oncology,To be Discontinued,9/12/2019,9/12/2019,9/12/2019,"
","
","
","
","
","
","
"
INTRON A (Interferon alfa-2b) Recombinant for Injection,Merck Sharp & Dohme Corp.,800-672-6372,INTRON A Powder for Injection (Interferon alfa-2b) 18 million IU per vial and Diluent for INTRON A (Sterile Water for Injection USP) 5 mL per vial; boxes containing 1 vial of INTRON A and 1 vial of INTRON A Diluent ((NDC 0085-4351-01)),New,9/12/2019,"
",To be discontinued in 2022,"
","
",Antiviral;Oncology,To be Discontinued,9/12/2019,9/12/2019,9/12/2019,"
","
","
","
","
","
","
"
INTRON A (Interferon alfa-2b) Recombinant for Injection,Merck Sharp & Dohme Corp.,800-672-6372,INTRON A Powder for Injection (Interferon alfa-2b) 50 million IU per vial and Diluent for INTRON A (Sterile Water for Injection USP) 5 mL per vial; boxes containing 1 INTRON A vial and 1 vial of INTRON A Diluent (NDC 0085-4352-01),New,9/12/2019,"
",To be discontinued in 2022,"
","
",Antiviral;Oncology,To be Discontinued,9/12/2019,9/12/2019,9/12/2019,"
","
","
","
","
","
","
"
INTRON A (Interferon alfa-2b) Recombinant for Injection,Merck Sharp & Dohme Corp.,800-672-6372,INTRON A Solution for Injection (Interferon alfa-2b) 25 million IU multidose vial (32 million IU per 3.2 mL per vial); boxes containing 1 vial of INTRON A Solution for Injection (NDC 0085-1168-01),New,9/12/2019,"
",To be discontinued in 2021,"
","
",Antiviral;Oncology,To be Discontinued,9/12/2019,9/12/2019,9/12/2019,"
","
","
","
","
","
","
"
INTRON A (Interferon alfa-2b) Recombinant for Injection,Merck Sharp & Dohme Corp.,800-672-6372,INTRON A Solution for Injection (Interferon alfa-2b) 25 million IU multidose vial (32 million IU per 3.2 mL per vial); boxes containing 1 vial of INTRON A Solution for Injection (NDC 0085-1133-01),New,9/12/2019,"
",To be discontinued in 2021,"
","
",Antiviral;Oncology,To be Discontinued,9/12/2019,9/12/2019,9/12/2019,"
","
","
","
","
","
","
"
Isocarboxazid Tablets,Validus Pharmaceuticals LLC,866-982-5438 (1-866-9VALIDUS),10mg (NDC 30698-032-01),Revised,1/10/2020,"
","
","
","
",Psychiatry,Resolved,1/10/2020,"
",5/15/2018,"
","
","
","
","
","
","
"
"Isosorbide Mononitrate Extended-Release Tablets, USP",Par Pharmaceutical,800-828-9393,"30 mg, bottle of 100 (NDC 0603-4110-21)",New,4/19/2019,"
",Par has made a business decision to permanently discontinue the drug product.,"
","
",Cardiovascular,To be Discontinued,4/19/2019,4/19/2019,4/19/2019,"
","
","
","
","
","
","
"
"Isosorbide Mononitrate Extended-Release Tablets, USP",Par Pharmaceutical,800-828-9393,"30 mg, bottle of 500 (NDC 0603-4110-28)",New,4/19/2019,"
",Par has made a business decision to permanently discontinue the drug product.,"
","
",Cardiovascular,To be Discontinued,4/19/2019,4/19/2019,4/19/2019,"
","
","
","
","
","
","
"
"Isosorbide Mononitrate Extended-Release Tablets, USP",Par Pharmaceutical,800-828-9393,"30 mg, bottle of 1000 (NDC 0603-4110-32)",New,4/19/2019,"
",Par has made a business decision to permanently discontinue the drug product.,"
","
",Cardiovascular,To be Discontinued,4/19/2019,4/19/2019,4/19/2019,"
","
","
","
","
","
","
"
"Isosorbide Mononitrate Extended-Release Tablets, USP",Par Pharmaceutical,800-828-9393,"60 mg, bottle of 100 (NDC 0603-4111-21)",New,4/19/2019,"
",Par has made a business decision to permanently discontinue the drug product.,"
","
",Cardiovascular,To be Discontinued,4/19/2019,4/19/2019,4/19/2019,"
","
","
","
","
","
","
"
"Isosorbide Mononitrate Extended-Release Tablets, USP",Par Pharmaceutical,800-828-9393,"60 mg, bottle of 500 (NDC 0603-4111-28)",New,4/19/2019,"
",Par has made a business decision to permanently discontinue the drug product.,"
","
",Cardiovascular,To be Discontinued,4/19/2019,4/19/2019,4/19/2019,"
","
","
","
","
","
","
"
"Isosorbide Mononitrate Extended-Release Tablets, USP",Par Pharmaceutical,800-828-9393,"60 mg, bottle of 1000 (NDC 0603-4111-32)",New,4/19/2019,"
",Par has made a business decision to permanently discontinue the drug product.,"
","
",Cardiovascular,To be Discontinued,4/19/2019,4/19/2019,4/19/2019,"
","
","
","
","
","
","
"
"Isosorbide Mononitrate Extended-Release Tablets, USP",Par Pharmaceutical,800-828-9393,"120 mg, bottle of 100 (NDC 0603-4112-21)",New,4/19/2019,"
",Par has made a business decision to permanently discontinue the drug product.,"
","
",Cardiovascular,To be Discontinued,4/19/2019,4/19/2019,4/19/2019,"
","
","
","
","
","
","
"
Ketamine Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"100 mg/mL, 5 mL vial (NDC 0143-9509-10)",Revised,2/7/2020,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,"
","
",Anesthesia,Current,"
","
",2/28/2018,"
","
","
","
","
","
","
"
Ketamine Injection,Mylan Institutional,800-RXMYLAN (1-800-796- 9526),200 mg / 20 mL (NDC 67457-181-20),Reverified,3/20/2020,Available,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",2/16/2018,"
","
","
","
","
","
","
"
Ketamine Injection,Mylan Institutional,800-RXMYLAN (1-800-796- 9526),500 mg / 10 mL (NDC 67457-001-10),Reverified,3/20/2020,Available,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",2/16/2018,"
","
","
","
","
","
","
"
Ketamine Injection,Mylan Institutional,800-RXMYLAN (1-800-796- 9526),1000 mg / 10 mL (NDC 67457-108-10),Reverified,3/20/2020,Available,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",2/16/2018,"
","
","
","
","
","
","
"
Ketamine Injection,"Hospira, Inc.",844-646-4398,500 mg/5 mL (100 mg/mL); Multiple Dose Glass Fliptop Vial (NDC 00409-2051-05),Revised,3/25/2020,Limited Supply Available. Next Delivery and Estimated Recovery: April 2020,Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia,Current,"
","
",2/16/2018,"
","
","
","
","
","
","
"
Ketamine Injection,"Hospira, Inc.",844-646-4398,500 mg/10 mL (50 mg/mL); Multiple Dose Glass Fliptop Vial (NDC 00409-2053-10),Revised,3/25/2020,Next Delivery and Estimated Recovery: June 2020,Shortage per Manufacturer: Manufacturing Delay,"
",Other,Anesthesia,Current,"
","
",2/16/2018,"
","
","
","
","
","
","
"
Ketamine Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"50 mg/mL, 10 mL vial (NDC 0143-9508-10)",Revised,2/7/2020,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,"
",Demand increase for the drug,Anesthesia,Current,"
","
",2/28/2018,"
","
","
","
","
","
","
"
Ketamine Injection,Par Pharmaceutical,201-802-4000,"10 mg/mL, 20 mL MDV (NDC 42023-113-10)",Reverified,12/16/2019,Product is currently available.,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",2/20/2018,"
","
","
","
","
","
","
"
Ketamine Injection,Par Pharmaceutical,201-802-4000,"100 mg/mL, 5 mL MDV (NDC 42023-115-10)",Reverified,12/16/2019,Product is currently available.,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",2/20/2018,"
","
","
","
","
","
","
"
Ketamine Injection,Par Pharmaceutical,201-802-4000,"50 mg/mL, 10 mL MDV (NDC 42023-114-10)",Reverified,12/16/2019,Product is currently available.,"
","
",Demand increase for the drug,Anesthesia,Current,"
","
",2/20/2018,"
","
","
","
","
","
","
"
Ketoconazole Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"200 mg, 100 count bottle (NDC 0378-0261-01)",New,5/2/2019,"
","
","
","
",Anti-Infective,To be Discontinued,5/2/2019,5/2/2019,5/2/2019,"
","
","
","
","
","
","
"
Ketoprofen Capsules,"Avet Pharmaceuticals, Inc. (formerly Heritage Pharma)",855-228-9470,"25 mg, 1000 count bottle (NDC 23155-020-10)",New,11/25/2019,"
",Avet is no longer marketing the 25 mg strength,"
","
",Analgesia/Addiction;Rheumatology,To be Discontinued,11/25/2019,11/25/2019,1/2/2019,"
","
","
","
","
","
","
"
Ketoprofen Capsules,"Avet Pharmaceuticals, Inc. (formerly Heritage Pharma)",855-228-9470,"25 mg, 100 count bottle (NDC 69336-127-10)",Revised,11/25/2019,Available,"Marketed by Sterling Knight Pharmaceuticals, LLC. Contact information: 662-661-3232.","
","
",Analgesia/Addiction;Rheumatology,Current,"
","
",1/2/2019,"
","
","
","
","
","
","
"
Ketoprofen Capsules,"Avet Pharmaceuticals, Inc. (formerly Heritage Pharma)",855-228-9470,"25 mg, 1000 count bottle (NDC 69336-127-11)",Revised,11/25/2019,Available,"Marketed by Sterling Knight Pharmaceuticals, LLC. Contact information: 662-661-3232.","
","
",Analgesia/Addiction;Rheumatology,Current,"
","
",1/2/2019,"
","
","
","
","
","
","
"
Ketoprofen Capsules,"Avet Pharmaceuticals, Inc. (formerly Heritage Pharma)",855-228-9470,"25 mg, 100 count bottle (NDC 23155-020-01)",Revised,11/25/2019,Unavailable - Discontinuation of the manufacture of the drug,"
","
","
",Analgesia/Addiction;Rheumatology,Current,"
","
",1/2/2019,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Ketoprofen+Capsules&st=d&tab=tabs-4&panels=1,"
","
"
Ketoprofen Capsules,"Avet Pharmaceuticals, Inc. (formerly Heritage Pharma)",855-228-9470,"25 mg, 1000 count bottle (NDC 23155-020-10)",Revised,11/25/2019,Unavailable - Discontinuation of the manufacture of the drug,"
","
","
",Analgesia/Addiction;Rheumatology,Current,"
","
",1/2/2019,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Ketoprofen+Capsules&st=d&tab=tabs-4&panels=1,"
","
"
Ketoprofen Capsules,Mylan Pharmaceuticals Inc.,800-796-9526,"200 mg Extended-Release Capsules, bottle of 100 (NDC 0378-8200-01)",Reverified,3/20/2020,Available,"
","
",Other,Analgesia/Addiction;Rheumatology,Current,12/23/2016,"
",9/19/2016,"
","
","
","
","
","
","
"
Ketoprofen Capsules,Teva Pharmaceuticals,800-545-8800,"50 mg, 100 count bottle (NDC 0093-3193-01)",Reverified,3/17/2020,Unavailable,This was a business-related decision to discontinue manufacturing these products,"
",Discontinuation of the manufacture of the drug,Analgesia/Addiction;Rheumatology,Current,"
","
",8/3/2018,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Ketoprofen+Capsules&st=d&tab=tabs-2,"
","
"
Ketoprofen Capsules,Teva Pharmaceuticals,800-545-8800,"75 mg, 100 count bottle (NDC 0093-3195-01)",Reverified,3/17/2020,Unavailable,This was a business-related decision to discontinue manufacturing these products,"
",Discontinuation of the manufacture of the drug,Analgesia/Addiction;Rheumatology,Current,"
","
",8/3/2018,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Ketoprofen+Capsules&st=d&tab=tabs-2,"
","
"
Ketoprofen Capsules,Teva Pharmaceuticals,800-545-8800,"75 mg, 500 count bottle (NDC 0093-3195-05)",Reverified,3/17/2020,Unavailable,This was a business-related decision to discontinue manufacturing these products,"
",Discontinuation of the manufacture of the drug,Analgesia/Addiction;Rheumatology,Current,"
","
",8/3/2018,"
","
","
","
",https://www.accessdata.fda.gov/scripts/drugshortages/dsp_ActiveIngredientDetails.cfm?AI=Ketoprofen+Capsules&st=d&tab=tabs-2,"
","
"
Ketoprofen Capsules,"Avet Pharmaceuticals, Inc. (formerly Heritage Pharma)",855-228-9470,"25 mg, 100 count bottle (NDC 23155-020-01)",New,11/25/2019,"
",Avet is no longer marketing the 25 mg strength,"
","
",Analgesia/Addiction;Rheumatology,To be Discontinued,11/25/2019,11/25/2019,1/2/2019,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"15 mg/mL, 1 mL vial (NDC 0641-6041-25)",Reverified,2/7/2020,"Unavailable, shortage recovery TBD.","
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",6/6/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"30 mg/mL, 1 mL vial (NDC 0641-6042-25)",Reverified,2/7/2020,"Unavailable, shortage recovery TBD.","
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",6/6/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"30 mg/mL, 2 mL vial (NDC 0641-6043-25)",Reverified,2/7/2020,"Unavailable, shortage recovery TBD.","
","
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",6/6/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,Gland Pharma,855-273-0154,15 mg/mL vial (NDC 70860-700-01 and 70860-700-02),Reverified,3/23/2020,Available,"Marketed by Athenex. To order, contact Athenex at 855-273-0154","
",Available,Analgesia/Addiction,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,Gland Pharma,855-273-0154,30 mg/mL vial (NDC 70860-701-01 and 70860-701-03),Reverified,3/23/2020,Available,"Marketed by Athenex. To order, contact Athenex at 855-273-0154","
",Available,Analgesia/Addiction,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,Gland Pharma,855-273-0154,60 mg/mL vial (NDC 70860-701-02 and 70860-701-04),Reverified,3/23/2020,Available,"Marketed by Athenex. To order, contact Athenex at 855-273-0154","
",Available,Analgesia/Addiction,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,Sagent Pharmaceuticals,866-625-1618,KETOROLAC TROMETHAMINE INJECTION 15MG/ML 25X1ML (NDC 25021-700-01),Reverified,3/31/2020,Backordered. Estimated availability TBD,"
","
",Manufacturing delays,Analgesia/Addiction,Current,"
","
",3/26/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,Sagent Pharmaceuticals,866-625-1618,KETOROLAC TROMETHAMINE INJECTION 30MG/ML 25X2ML (NDC 25021-701-02),Reverified,3/31/2020,Backordered. Estimated availability TBD,"
","
",Manufacturing delay,Analgesia/Addiction,Current,"
","
",3/26/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,Sagent Pharmaceuticals,866-625-1618,KETOROLAC TROMETHAMINE INJECTION 30MG/ML 25X1ML (NDC 25021-701-01),Reverified,3/31/2020,Backordered. Estimated availability TBD,"
","
",Manufacturing delay,Analgesia/Addiction,Current,"
","
",3/26/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Hospira, Inc.",844-646-4398,30 mg/mL (30 mg/mL); iSecure Luer Lock Glass Syringe (NDC 00409-2287-23),Reverified,3/25/2020,Discontinued,"
","
",Discontinuation of the manufacture of the drug,Analgesia/Addiction,Current,"
","
",3/26/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Hospira, Inc.",844-646-4398,30 mg/mL (30 mg/mL); Carpuject Luer Lock Glass Syringe (NDC 00409-2287-31),Reverified,3/25/2020,Next Delivery and Estimated Recovery: January 2021,Shortage per Manufacturer: Manufacturing Delay,"
",Other,Analgesia/Addiction,Current,"
","
",3/26/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Hospira, Inc.",844-646-4398,60 mg/2 mL (30 mg/mL); Carpuject Luer Lock Glass Syringe (NDC 00409-2287-61),Reverified,3/25/2020,Next Delivery and Estimated Recovery: January 2021,Shortage per Manufacturer: Manufacturing Delay,"
",Other,Analgesia/Addiction,Current,"
","
",3/26/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Hospira, Inc.",844-646-4398,15 mg/mL (15 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-3793-01),Reverified,3/25/2020,Available,"
","
",Other,Analgesia/Addiction,Current,"
","
",3/26/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Hospira, Inc.",844-646-4398,30 mg/mL (30 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-3795-01),Reverified,3/25/2020,Available,"
","
",Other,Analgesia/Addiction,Current,"
","
",3/26/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Hospira, Inc.",844-646-4398,60 mg/2 mL (30 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-3796-01),Reverified,3/25/2020,Available,"
","
",Other,Analgesia/Addiction,Current,"
","
",3/26/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,Virtus Pharmaceuticals,888-843-3593,30MG/ML (NDC 69543-0386-25),New,3/26/2018,Available,"
","
",Other,Analgesia/Addiction,Current,"
","
",3/26/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"15 mg per mL, Single Dose Amber Vial, (NDC 63323-161-01)",Revised,3/24/2020,Backordered. Next release not available at this time.,Check wholesaler for inventory.,"
",Manufacturing delays,Analgesia/Addiction,Current,12/4/2015,"
",3/23/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"30 mg per mL, Single Dose Amber Vial, (NDC 63323-162-01)",Revised,3/24/2020,Backordered. Next release April 2020.,Check wholesaler for inventory.,"
",Manufacturing delays,Analgesia/Addiction,Current,12/4/2015,"
",3/23/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"30 mg per mL, Single Dose Amber Vial, (NDC 63323-162-02)",Revised,3/24/2020,Backordered. Next release April 2020.,Check wholesaler for inventory.,"
",Manufacturing delays,Analgesia/Addiction,Current,12/4/2015,"
",3/23/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,Baxter Healthcare,888-229-0001,"Ketorolac Tromethamine Injection, USP, 30 mg/ mL.  Single dose glass flip top vial - 25 units per carton (NDC 0338-0072-25)",New,12/12/2019,Unavailable (anticipated delivery in January 2020),FOR INTRAVENOUS AND INTRAMUSCULAR USE. 30mg/mL (1 mL fill volume/ 2 mL container),"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",6/6/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"15 mg per mL, Single Dose, Simplist Syringe, (NDC 76045-107-10)",Revised,3/24/2020,Available,Check wholesaler for inventory,"
","
",Analgesia/Addiction,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"30 mg per mL, Single Dose, Simplist Syringe, (NDC 76045-104-10)",Revised,3/24/2020,Available,Check wholesaler for inventory,"
","
",Analgesia/Addiction,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"60 mg per 2 mL, Single Dose, Simplist Syringe, (NDC 76045-105-20)",Revised,3/24/2020,Available,Check wholesaler for inventory,"
","
",Analgesia/Addiction,Current,"
","
",3/23/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,Gland Pharma,609-250-7990,"30 mg/mL, 1 mL vial (NDC 72266-118-25)",Reverified,3/23/2020,Available,Distributed by Fosun Pharma USA Inc. (Company Contact Information:  833-291-9645),"
",Demand increase for the drug,Analgesia/Addiction,Current,"
","
",6/6/2018,"
","
","
","
","
","
","
"
Ketorolac Tromethamine Injection,Gland Pharma,609-250-7990,"30 mg/mL, 2 mL vial (NDC 72266-119-25)",Reverified,3/23/2020,Available,Distributed by Fosun Pharma USA Inc. (Company Contact Information:  833-291-9645),"
",Available,Analgesia/Addiction,Current,"
","
",6/6/2018,"
","
","
","
","
","
","
"
Labetalol Hydrochloride Injection,Gland Pharma,609-250-7990,"5mg/mL, 20 mL vial (NDC 72266-102-01)",Reverified,12/11/2019,Available,Distributed by Fosun Pharma USA Inc. (Company Contact Information:  833-291-9645),"
",Available,Cardiovascular,Current,"
","
",3/2/2017,"
","
","
","
","
","
","
"
Labetalol Hydrochloride Injection,Gland Pharma,609-250-7990,"5 mg/mL, 40 mL vial (NDC 72266-103-01)",Reverified,12/11/2019,Available,Distributed by Fosun Pharma USA Inc. (Company Contact Information:  833-291-9645),"
",Available,Cardiovascular,Current,"
","
",3/2/2017,"
","
","
","
","
","
","
"
Labetalol Hydrochloride Injection,"Hospira, Inc.",844-646-4398,100 mg/20 mL (5 mg/mL); Multiple Dose Glass Fliptop Vial (NDC 00409-2267-20),Revised,3/25/2020,Limited Supply Available. Next Delivery: April 2020; Estimated Recovery: September 2020,Shortage per Manufacturer: Manufacturing Delay,"
",Other,Cardiovascular,Current,"
","
",3/1/2017,"
","
","
","
","
","
","
"
Labetalol Hydrochloride Injection,"Hospira, Inc.",844-646-4398,200 mg/40 mL (5 mg/mL); Multiple Dose Glass Fliptop Vial (NDC 00409-2267-54),Revised,3/25/2020,Next Delivery and Estimated Recovery: January 2021,Shortage per Manufacturer: Manufacturing Delay,"
",Other,Cardiovascular,Current,"
","
",3/1/2017,"
","
","
","
","
","
","
"
Labetalol Hydrochloride Injection,"Hospira, Inc.",844-646-4398,20 mg/4 mL (5 mg/mL); Carpuject Luer Lock Glass Syringe (NDC 00409-2339-34),Revised,3/25/2020,Limited Supply Available. Next Delivery: April 2020; Estimated Recovery: August 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,"
",Other,Cardiovascular,Current,"
","
",3/1/2017,"
","
","
","
","
","
","
"
Labetalol Hydrochloride Injection,Akorn Pharmaceuticals,800-932-5676,5mg/mL (100mg/20mL) Multi-Dose vial (NDC 17478-420-20),Revised,12/2/2019,Available,"
","
",Other,Cardiovascular,Current,"
","
",3/2/2017,"
","
","
","
","
","
","
"
Labetalol Hydrochloride Injection,Akorn Pharmaceuticals,800-932-5676,5mg/mL (200mg/40mL) Multi-Dose vial (NDC 17478-420-40 ),Revised,12/2/2019,Available,"
","
",Other,Cardiovascular,Current,"
","
",3/2/2017,"
","
","
","
","
","
","
"
Labetalol Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"5 mg/mL, 20 mL multidose vial (NDC 0143-9622-01)",Revised,2/7/2020,Product is currently on allocation.,Additional lots will be scheduled for manufacturing and available in the February 2020 timeframe.  Product will be made available as it is released.,"
",Demand increase for the drug,Cardiovascular,Current,"
","
",3/2/2017,"
","
","
","
","
","
","
"
Labetalol Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"5 mg/mL, 40 mL multidose vial (NDC 0143-9623-01)",Revised,2/7/2020,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,"
",Demand increase for the drug,Cardiovascular,Current,"
","
",3/2/2017,"
","
","
","
","
","
","
"
Lamivudine and Zidovudine Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,Lamivudine and Zidovudine Tablets 150mg and 300mg (NDC 0378-5180-91),New,3/16/2018,"
","
","
","
",Antiviral,To be Discontinued,3/16/2018,3/16/2018,3/16/2018,"
","
","
","
","
","
","
"
