id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
10561,Ketamine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Ketamine Hydrochloride, Injection, 50 mg/1 mL (NDC 0409-2053-10)",Reverified,12/19/23,Next Delivery: February 2025; Estimated Recovery: March 2025,Shortage per Manufacturer: Manufacturing Delay,,Demand increase for the drug,Anesthesia,Current,,
10562,Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 15 mg/1 mL (NDC 63323-161-01)",Reverified,12/20/23,Available. Check wholesaler for inventory,Check wholesaler for inventory,,,Analgesia/Addiction,Current,,
10563,Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 30 mg/1 mL (NDC 63323-162-01)",Reverified,12/20/23,Backordered. Next release December 2023. Check wholesaler for inventory.,Check wholesaler for inventory.,,Delay in shipping of the drug,Analgesia/Addiction,Current,,
10564,Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 30 mg/1 mL (NDC 63323-162-02)",Reverified,12/20/23,Available,Check wholesaler for inventory.,,,Analgesia/Addiction,Current,,
10565,Ketorolac Tromethamine Injection,Gland Pharma Limited,855-273-0154,"Injection, 15 mg/1 mL (NDC 70860-700-01)",Revised,12/19/23,Available,,,Demand increase for the drug,Analgesia/Addiction,Current,,
10566,Ketorolac Tromethamine Injection,Gland Pharma Limited,855-273-0154,"Injection, 30 mg/1 mL (NDC 70860-701-01)",Revised,12/19/23,Available,,,Demand increase for the drug,Analgesia/Addiction,Current,,
10567,Ketorolac Tromethamine Injection,Gland Pharma Limited,855-273-0154,"Injection, 30 mg/1 mL (NDC 70860-701-02)",Revised,12/19/23,Available,,,Demand increase for the drug,Analgesia/Addiction,Current,,
10568,Ketorolac Tromethamine Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 15 mg/1 mL (NDC 25021-700-01)",Revised,12/19/23,Available,,,,Analgesia/Addiction,Current,,
10569,Ketorolac Tromethamine Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 30 mg/1 mL (NDC 25021-701-02)",Revised,12/19/23,Available,,,,Analgesia/Addiction,Current,,
10570,Ketorolac Tromethamine Injection,Sagent Pharmaceuticals,866-625-1618,"Injection, 30 mg/1 mL (NDC 25021-701-01)",Reverified,12/19/23,Available,,,,Analgesia/Addiction,Current,,
10571,Ketorolac Tromethamine Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Ketorolac Tromethamine, Injection, 15 mg/1 mL (NDC 0409-3793-01)",Reverified,9/11/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,,Analgesia/Addiction,Current,,
10572,Ketorolac Tromethamine Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Ketorolac Tromethamine, Injection, 30 mg/1 mL (NDC 0409-3795-01)",Reverified,9/11/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,,Analgesia/Addiction,Current,,
10573,Ketorolac Tromethamine Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Ketorolac Tromethamine, Injection, 60 mg/2 mL (NDC 0409-3796-01)",Reverified,9/11/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,,Analgesia/Addiction,Current,,
10574,Ketorolac Tromethamine Injection,Baxter Healthcare,888-229-0001,"Ketorolac Tromethamine, Injection, 15 mg/1 mL (NDC 0338-0069-10)",Reverified,12/19/23,Limited Supply; Recovery: May 2024,,,Demand increase for the drug,Analgesia/Addiction,Current,,
10575,Ketorolac Tromethamine Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Ketorolac Tromethamine, Injection, 15 mg/1 mL (NDC 0641-6041-25)",Reverified,5/16/23,"Unavailable, shortage recovery TBD.",,,Demand increase for the drug,Analgesia/Addiction,Current,,
10576,Ketorolac Tromethamine Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Ketorolac Tromethamine, Injection, 30 mg/1 mL (NDC 0641-6042-25)",Reverified,5/16/23,"Unavailable, shortage recovery TBD.",,,Demand increase for the drug,Analgesia/Addiction,Current,,
10577,Ketorolac Tromethamine Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Ketorolac Tromethamine, Injection, 30 mg/1 mL (NDC 0641-6043-25)",Reverified,5/16/23,"Unavailable, shortage recovery TBD.",,,Demand increase for the drug,Analgesia/Addiction,Current,,
10578,Ketorolac Tromethamine Injection,Baxter Healthcare,888-229-0001,"Ketorolac Tromethamine, Injection, 30 mg/1 mL (NDC 0338-0072-25)",Reverified,12/19/23,Limited supply; Recovery: June 2024,FOR INTRAVENOUS AND INTRAMUSCULAR USE. 30mg/mL (1 mL fill volume/ 2 mL container),,Demand increase for the drug,Analgesia/Addiction,Current,,
10579,Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 15 mg/1 mL (NDC 76045-107-10)",Reverified,12/20/23,Not available at this time.,Check wholesaler for inventory.,,Demand increase for the drug,Analgesia/Addiction,Current,,
10580,Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 30 mg/1 mL (NDC 76045-104-10)",Reverified,12/20/23,RFID NDC 76045-0209-10 release January 2024.,Check wholesaler for inventory.,,Demand increase for the drug,Analgesia/Addiction,Current,,
10581,Ketorolac Tromethamine Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Injection, 60 mg/2 mL (NDC 76045-105-20)",Reverified,12/20/23,Available,Check wholesaler for inventory,,,Analgesia/Addiction,Current,,
10582,Ketorolac Tromethamine Injection,Gland Pharma Limited,609-250-7990,"Injection, 30 mg/1 mL (NDC 72266-118-25)",Revised,12/19/23,Available,,,Demand increase for the drug,Analgesia/Addiction,Current,,
10583,Ketorolac Tromethamine Injection,Gland Pharma Limited,609-250-7990,"Injection, 30 mg/1 mL (NDC 72266-119-25)",Revised,12/19/23,Available,,,Demand increase for the drug,Analgesia/Addiction,Current,,
10584,Ketorolac Tromethamine Injection,Alembic Pharmaceuticals,908-393-9604,"Injection, 15 mg/1 mL (NDC 62332-599-25)",Revised,12/19/23,Product available,,,,Analgesia/Addiction,Current,,
10585,Ketorolac Tromethamine Injection,Alembic Pharmaceuticals,908-393-9604,"Injection, 30 mg/1 mL (NDC 62332-600-25)",Revised,12/19/23,Product available,,,,Analgesia/Addiction,Current,,
10586,Ketorolac Tromethamine Injection,Alembic Pharmaceuticals,908-393-9604,"Injection, 60 mg/2 mL (NDC 62332-601-25)",Revised,12/19/23,Product available,,,,Analgesia/Addiction,Current,,
10587,Ketorolac Tromethamine Injection,Gland Pharma Limited,855-273-0154,"Injection, 30 mg/1 mL (NDC 70860-701-03)",Revised,12/19/23,Available,,,Demand increase for the drug,Analgesia/Addiction,Current,,
10588,Ketorolac Tromethamine Injection,Gland Pharma Limited,855-273-0154,"Injection, 15 mg/1 mL (NDC 70860-700-02)",Revised,12/19/23,Available,,,Demand increase for the drug,Analgesia/Addiction,Current,,
10589,Ketorolac Tromethamine Injection,Gland Pharma Limited,855-273-0154,"Injection, 30 mg/1 mL (NDC 70860-701-04)",Revised,12/19/23,Available,,,Demand increase for the drug,Analgesia/Addiction,Current,,
10590,"Ketorolac Tromethamine Tablet, Film Coated",Virtus Pharmaceuticals,888-843-3593,"Ketorolac Tromethamine, Tablet, Film Coated, 10 mg (NDC 69543-388-10)",Revised,6/6/23,Available,,,,Analgesia/Addiction,Current,,
10591,Leucovorin Calcium Injection,Sagent Pharmaceuticals,866-625-1618,"Leucovorin Calcium Preservative Free, Injection, 500 mg/50 mL (NDC 25021-828-50)",Revised,12/19/23,Replenishment due in January,,,Demand increase for the drug,Oncology; Pediatric,Current,,
10592,Leucovorin Calcium Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Injection, 50 mg/5 mL (NDC 0143-9555-01)",Reverified,12/19/23,This presentation is temporarily on backorder.,Additional lots are scheduled for manufacturing and will be available in the December 2023 - January 2024 timeframe.  Product will be made available as it is released.,,Demand increase for the drug,Oncology; Pediatric,Current,,
10593,Leucovorin Calcium Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Injection, 100 mg/10 mL (NDC 0143-9554-01)",Reverified,12/19/23,This presentation is temporarily on backorder.,Additional lots are scheduled for manufacturing and will be available in the December 2023 - January 2024 timeframe.  Product will be made available as it is released.,,Demand increase for the drug,Oncology; Pediatric,Current,,
10594,Leucovorin Calcium Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Injection, 200 mg/20 mL (NDC 0143-9553-01)",Reverified,12/19/23,This presentation is temporarily on backorder.,Additional lots are scheduled for manufacturing and will be available in the December 2023 - January 2024 timeframe.  Product will be made available as it is released.,,Demand increase for the drug,Oncology; Pediatric,Current,,
10595,Leucovorin Calcium Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Injection, 350 mg/17.5 mL (NDC 0143-9552-01)",Reverified,12/19/23,This presentation is temporarily on backorder.,Additional lots are scheduled for manufacturing and will be available in the December 2023 - January 2024 timeframe.  Product will be made available as it is released.,,Demand increase for the drug,Oncology; Pediatric,Current,,
10596,Leucovorin Calcium Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Leucovorin Calcium, Injection, 10 mg/1 mL (NDC 63323-631-10)",Reverified,12/20/23,Next release February 2024.  Check wholesalers for inventory.,Check wholesalers for inventory.,,Delay in shipping of the drug,Oncology; Pediatric,Current,,
10597,Leucovorin Calcium Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Leucovorin Calcium, Injection, 10 mg/1 mL (NDC 63323-631-50)",Reverified,12/20/23,Next release January 2024. Check wholesaler for inventory.,Check wholesalers for inventory.,,Delay in shipping of the drug,Oncology; Pediatric,Current,,
10598,Leucovorin Calcium Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Leucovorin Calcium Preservative Free, Injection, 100 mg/10 mL (NDC 67457-528-10)",Reverified,12/21/23,Re-supply in January 2024,,,Demand increase for the drug,Oncology; Pediatric,Current,,
10599,Leucovorin Calcium Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Leucovorin Calcium Preservative Free, Injection, 200 mg/20 mL (NDC 67457-529-20)",Reverified,12/21/23,Available,,,Demand increase for the drug,Oncology; Pediatric,Current,,
10600,Leucovorin Calcium Injection,"Mylan Institutional, a Viatris Company",800-796-9526,"Leucovorin Calcium Preservative Free, Injection, 350 mg/17.5 mL (NDC 67457-530-35)",Reverified,12/21/23,Available,,,Demand increase for the drug,Oncology; Pediatric,Current,,
10601,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Injection, 20 mg/mL (NDC 55150-256-50)",Reverified,12/19/23,Available,,,,Anesthesia,Current,,
10602,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride Preservative Free, Injection, 15 mg/1 mL (NDC 0409-4776-01)",Revised,9/11/23,Available,,,,Anesthesia; Pediatric,Current,,
10603,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Injection, 10 mg/mL (NDC 55150-251-10)",Reverified,12/19/23,Available,,,,Anesthesia,Current,,
10604,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Injection, 10 mg/mL (NDC 55150-252-20)",Reverified,12/19/23,Available,,,,Anesthesia,Current,,
10605,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Injection, 20 mg/mL (NDC 55150-254-10)",Reverified,12/20/23,Available,Check wholesalers for inventory,,,Anesthesia,Current,,
10606,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Injection, 20 mg/mL (NDC 55150-255-20)",Reverified,12/19/23,Available,,,,Anesthesia,Current,,
10607,Lidocaine Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Lidocaine Hydrochloride Preservative Free, Injection, 10 mg/1 mL (NDC 0143-9595-25)",Revised,3/24/23,This presentation is temporarily on backorder.,Additional lots are scheduled for manufacturing and will be available in the May timeframe. Product will be made available as it is released.,,Demand increase for the drug,Anesthesia,Current,,
10608,Lidocaine Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Lidocaine Hydrochloride Preservative Free, Injection, 20 mg/1 mL (NDC 0143-9594-25)",Revised,3/24/23,This presentation is temporarily on backorder.,Additional lots are scheduled for manufacturing and will be available in the May timeframe. Product will be made available as it is released.,,Demand increase for the drug,Anesthesia,Current,,
10609,Lidocaine Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Lidocaine Hydrochloride, Injection, 10 mg/1 mL (NDC 0143-9577-10)",Revised,3/24/23,This presentation is temporarily on backorder.,Additional lots are scheduled for manufacturing and will be available in the May timeframe. Product will be made available as it is released.,,Demand increase for the drug,Anesthesia,Current,,
10610,Lidocaine Hydrochloride Injection,"Hikma Pharmaceuticals USA, Inc.",800-631-2174,"Lidocaine Hydrochloride, Injection, 20 mg/1 mL (NDC 0143-9575-10)",Revised,3/24/23,This presentation is temporarily on backorder.,Additional lots are scheduled for manufacturing and will be available in the April timeframe. Product will be made available as it is released.,,Demand increase for the drug,Anesthesia,Current,,
10611,Lidocaine Hydrochloride Injection,"Spectra Medical Devices, LLC",978-657-0889 ext. 5231,"Injection, 10 mg/1 mL (NDC 65282-1605-1)",Reverified,12/20/23,Available,,,,Anesthesia,Current,,
10612,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 10 mg/mL (NDC 55150-158-72)",Reverified,12/19/23,On long term backorder,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
10613,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 10 mg/1 mL (NDC 55150-159-74)",Revised,11/1/23,On long term backorder,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
10614,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 20 mg/1 mL (NDC 55150-160-72)",Reverified,12/19/23,On long term backorder,Check wholesalers for inventory,,Demand increase for the drug,Anesthesia,Current,,
10615,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 10 mg/1 mL (NDC 55150-161-02)",Reverified,12/19/23,Available,,,,Anesthesia,Current,,
10616,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 10 mg/1 mL (NDC 55150-162-05)",Reverified,12/19/23,Available,,,,Anesthesia,Current,,
10617,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 10 mg/1 mL (NDC 55150-163-30)",Reverified,12/19/23,Available,,,,Anesthesia,Current,,
10618,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 20 mg/mL (NDC 55150-164-02)",Reverified,12/20/23,Available,Check wholesalers for inventory,,,Anesthesia,Current,,
10619,Lidocaine Hydrochloride Injection,Eugia US LLC,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 20 mg/1 mL (NDC 55150-165-05)",Reverified,12/19/23,Available,Check wholesalers for inventory,,,Anesthesia,Current,,
10620,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 10 mg/1 mL (NDC 63323-492-31)",Revised,11/29/23,Not available at this time.,,,Demand increase for the drug,Anesthesia; Pediatric,Current,,
10621,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 5 mg/1 mL (NDC 63323-484-57)",Reverified,12/20/23,Unavailable,Next release not available at this time.,,Demand increase for the drug,Anesthesia; Pediatric,Current,,
10622,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 5 mg/1 mL (NDC 63323-491-57)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10623,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Lidocaine Hydrochloride In Plastic Container, Injection, 10 mg/1 mL (NDC 63323-201-02)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10624,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Lidocaine Hydrochloride, Injection, 10 mg/1 mL (NDC 63323-201-10)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10625,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 10 mg/1 mL (NDC 63323-485-27)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10626,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 10 mg/1 mL (NDC 63323-485-57)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10627,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 10 mg/1 mL (NDC 63323-492-27)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10628,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 10 mg/1 mL (NDC 63323-492-57)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10629,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 10 mg/1 mL (NDC 63323-492-37)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10630,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride Preservative Free In Plastic Container, Injection, 10 mg/1 mL (NDC 0409-9137-05)",Revised,9/11/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,,Anesthesia; Pediatric,Current,,
10631,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride Preservative Free, Injection, 10 mg/1 mL (NDC 0409-4713-32)",Revised,9/11/23,Available,,,,Anesthesia; Pediatric,Current,,
10632,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride In Plastic Container, Injection, 10 mg/1 mL (NDC 0409-4276-01)",Revised,9/11/23,Limited Supply Available. Next Delivery: October 2023; Estimated Recovery: December 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,,Anesthesia; Pediatric,Current,,
10633,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 10 mg/1 mL (NDC 0409-4279-02)",Revised,9/11/23,Limited Supply Available. Next Delivery: September 2023; Estimated Recovery: March 2024,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,,Anesthesia; Pediatric,Current,,
10634,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride In Plastic Container, Injection, 10 mg/1 mL (NDC 0409-4276-02)",Revised,9/11/23,Limited Supply Available. Next Delivery: September 2023; Estimated Recovery: December 2023,,,,Anesthesia; Pediatric,Current,,
10635,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 20 mg/1 mL (NDC 0409-4282-01)",Revised,9/11/23,Limited Supply Available. Next Delivery and Estimated Recovery: September 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,,Anesthesia; Pediatric,Current,,
10636,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 20 mg/1 mL (NDC 0409-4282-02)",Revised,9/11/23,Available,,,,Anesthesia; Pediatric,Current,,
10637,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 10 mg/1 mL (NDC 0409-4904-34)",Revised,9/11/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,,Anesthesia; Pediatric,Current,,
10638,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 20 mg/1 mL (NDC 0409-4903-34)",Revised,9/11/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,,Anesthesia; Pediatric,Current,,
10639,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 20 mg/1 mL (NDC 0409-2066-05)",Revised,9/11/23,Next Delivery: September 2023; Estimated Recovery: December 2023,,,,Anesthesia; Pediatric,Current,,
10640,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride In Plastic Container, Injection, 20 mg/1 mL (NDC 0409-4277-01)",Revised,9/11/23,Available,,,,Anesthesia; Pediatric,Current,,
10641,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride In Plastic Container, Injection, 20 mg/1 mL (NDC 0409-4277-02)",Revised,9/11/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,,Anesthesia; Pediatric,Current,,
10642,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride Preservative Free, Injection, 40 mg/1 mL (NDC 0409-4283-01)",Revised,9/11/23,Available,,,,Anesthesia; Pediatric,Current,,
10643,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride Preservative Free In Plastic Container, Injection, 20 mg/1 mL (NDC 0409-1323-05)",Revised,9/11/23,Depleted,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,,Anesthesia; Pediatric,Current,,
10644,Lidocaine Hydrochloride Injection,"Amphastar Pharmaceuticals, Inc.",800-423-4136,"Lidocaine Hydrochloride, Injection, 20 mg/1 mL (NDC 76329-3390-1)",Reverified,12/19/23,Available,old NDC 0548-3390-00,,,Anesthesia; Pediatric,Current,,
10645,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 15 mg/1 mL (NDC 63323-493-97)",Revised,11/29/23,Unavailable,Next release not available at this time.,,Demand increase for the drug,Anesthesia; Pediatric,Current,,
10646,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 15 mg/1 mL (NDC 63323-493-91)",Revised,11/29/23,Unavailable,Next release not available at this time.,,Demand increase for the drug,Anesthesia; Pediatric,Current,,
10647,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Lidocaine Hydrochloride, Injection, 20 mg/1 mL (NDC 63323-202-02)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10648,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Lidocaine Hydrochloride Preservative Free, Injection, 20 mg/1 mL (NDC 63323-208-05)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10649,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 20 mg/1 mL (NDC 63323-486-17)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10650,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 20 mg/1 mL (NDC 63323-486-27)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10651,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 20 mg/1 mL (NDC 63323-486-57)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10652,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 20 mg/1 mL (NDC 63323-495-27)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10653,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 20 mg/1 mL (NDC 63323-495-07)",Revised,11/29/23,Available,,,,Anesthesia; Pediatric,Current,,
10654,Lidocaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine, Injection, 20 mg/1 mL (NDC 63323-496-97)",Revised,11/29/23,Unavailable,Next release date not available at this time.,,Demand increase for the drug,Anesthesia; Pediatric,Current,,
10655,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride In Plastic Container, Injection, 5 mg/1 mL (NDC 0409-4275-01)",Revised,9/11/23,Next Delivery: October 2024; Estimated Recovery: December 2024,Shortage per Manufacturer: Manufacturing Delay,,,Anesthesia; Pediatric,Current,,
10656,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 5 mg/1 mL (NDC 0409-4278-01)",Revised,9/11/23,Available,,,,Anesthesia; Pediatric,Current,,
10657,Lidocaine Hydrochloride Injection,Baxter Healthcare,888-229-0001,"Lidocaine Hydrochloride And Dextrose, Injection, 4 mg/1 mL (NDC 0338-0409-03)",Reverified,12/21/23,Available,,,,Cardiovascular,Current,,
10658,Lidocaine Hydrochloride Injection,Baxter Healthcare,888-229-0001,"Lidocaine Hydrochloride And Dextrose, Injection, 8 mg/1 mL (NDC 0338-0411-02)",Reverified,12/21/23,Available,,,,Cardiovascular,Current,,
10659,Lidocaine Hydrochloride Injection,"Hospira, Inc., a Pfizer Company",844-646-4398,"Lidocaine Hydrochloride Preservative Free, Injection, 10 mg/1 mL (NDC 0409-4713-02)",Revised,9/11/23,Available,,,,Anesthesia; Pediatric,Current,,
10660,Lidocaine Hydrochloride Injection,Sintetica US,"844-425-3131, SinteticaCS@eversana.com","Lidocaine Hydrochloride, Injection, 10 mg/1 mL (NDC 83090-001-10)",Revised,3/29/23,Available,,,Demand increase for the drug,Anesthesia; Pediatric,Current,,
10661,Lidocaine Hydrochloride Injection,Sintetica US,"844-425-3131, SinteticaCS@eversana.com","Lidocaine Hydrochloride, Injection, 10 mg/1 mL (NDC 83090-002-10)",Revised,3/29/23,Available,,,Demand increase for the drug,Anesthesia; Pediatric,Current,,
10662,Lidocaine Hydrochloride Injection,Sintetica US,"844-425-3131, SinteticaCS@eversana.com","Lidocaine Hydrochloride, Injection, 10 mg/1 mL (NDC 83090-003-10)",Revised,3/29/23,Available,,,Demand increase for the drug,Anesthesia; Pediatric,Current,,
10663,Lidocaine Hydrochloride Injection,Sintetica US,"844-425-3131, SinteticaCS@eversana.com","Lidocaine Hydrochloride, Injection, 20 mg/1 mL (NDC 83090-004-10)",Revised,3/29/23,Available,,,Demand increase for the drug,Anesthesia; Pediatric,Current,,
10664,Lidocaine Hydrochloride Injection,Sintetica US,"844-425-3131, SinteticaCS@eversana.com","Lidocaine Hydrochloride, Injection, 20 mg/1 mL (NDC 83090-005-10)",Revised,3/29/23,Available,,,Demand increase for the drug,Anesthesia; Pediatric,Current,,
