id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
8424,Leucovorin Calcium Lyophilized Powder for Injection,Sagent Pharmaceuticals,866-625-1618,500mg vial (NDC 25021-828-50),Revised,8/22/22,Backordered. Estimated availability Oct 2022,,,Manufacturing delay,Oncology;Pediatric,Current,,
8425,Leucovorin Calcium Lyophilized Powder for Injection,"Fresenius Kabi USA, LLC",888-386-1300,200 mg SDV (NDC 63323-710-50),Revised,9/14/22,Backordered. Next release September 2022.,Check Wholesaler Inventory,,Demand increase for the drug,Oncology;Pediatric,Current,,
8426,Leucovorin Calcium Lyophilized Powder for Injection,"Fresenius Kabi USA, LLC",888-386-1300,500 mg SDV (NDC 63323-711-00),Revised,9/14/22,Backordered. Next release September 2022.,Check Wholesaler Inventory,,Manufacturing delay,Oncology;Pediatric,Current,,
8427,Leucovorin Calcium Lyophilized Powder for Injection,Sagent Pharmaceuticals,866-625-1618,50 mg vial (NDC 25021-813-10),Revised,8/22/22,Available.,,,Manufacturing delay,Oncology;Pediatric,Current,,
8428,Leucovorin Calcium Lyophilized Powder for Injection,Sagent Pharmaceuticals,866-625-1618,100mg vial (NDC 25021-814-30),Revised,8/22/22,Backordered. Estimated availability Oct 2022,,,Manufacturing delay,Oncology;Pediatric,Current,,
8429,Leucovorin Calcium Lyophilized Powder for Injection,Sagent Pharmaceuticals,866-625-1618,200mg vial (NDC 25021-815-30),Revised,8/22/22,Available.,,,,Oncology;Pediatric,Current,,
8430,Leucovorin Calcium Lyophilized Powder for Injection,Sagent Pharmaceuticals,866-625-1618,350mg vial (NDC 25021-816-30),Revised,8/22/22,Available,,,,Oncology;Pediatric,Current,,
8431,Leucovorin Calcium Lyophilized Powder for Injection,Teva Pharmaceuticals,800-545-8800,"100mg/vial, 20mL (NDC 0703-5140-01)",Reverified,10/5/22,Backordered – Estimated date of availability TBD,,,Demand increase for the drug,Oncology;Pediatric,Current,,
8432,Leucovorin Calcium Lyophilized Powder for Injection,Teva Pharmaceuticals,800-545-8800,350mg/vial 30mL (NDC 0703-5145-01),Reverified,10/5/22,Backordered – Estimated date of availability TBD,,,Demand increase for the drug,Oncology;Pediatric,Current,,
8433,Leucovorin Calcium Lyophilized Powder for Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"50 mg, 10 mL vial (NDC 0143-9555-01)",Revised,1/13/22,This presentation is temporarily on backorder.,,,Demand increase for the drug,Oncology;Pediatric,Current,,
8434,Leucovorin Calcium Lyophilized Powder for Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"100 mg, 20 mL vial (NDC 0143-9554-01)",Revised,1/13/22,Inventory is currently available.,,,Demand increase for the drug,Oncology;Pediatric,Current,,
8435,Leucovorin Calcium Lyophilized Powder for Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"200 mg, 30 mL vial (NDC 0143-9553-01)",Revised,1/13/22,Inventory is currently available.,,,Demand increase for the drug,Oncology;Pediatric,Current,,
8436,Leucovorin Calcium Lyophilized Powder for Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"350 mg, 50 mL vial (NDC 0143-9552-01)",Revised,1/13/22,Inventory is currently available.,,,Demand increase for the drug,Oncology;Pediatric,Current,,
8437,Leuprolide Acetate Injection,"Tolmar Pharmaceuticals, Inc.",877-354-4273,Eligard 22.5 mg (NDC 62935-223-05),Reverified,1/12/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8438,Leuprolide Acetate Injection,"Tolmar Pharmaceuticals, Inc.",877-354-4273,Eligard 30 mg (NDC 62935-303-30),Reverified,1/12/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8439,Leuprolide Acetate Injection,"Tolmar Pharmaceuticals, Inc.",877-354-2473,Eligard 45 mg (NDC 62935-453-45),Reverified,1/12/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8440,Leuprolide Acetate Injection,"Tolmar Pharmaceuticals, Inc.",877-354-2473,Fensolvi 45 mg (NDC 62935-153-50),Reverified,1/12/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8441,Leuprolide Acetate Injection,"Tolmar Pharmaceuticals, Inc.",877-354-2473,Eligard 7.5 mg Kit (NDC 62935-753-75),Reverified,1/12/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8442,Leuprolide Acetate Injection,Abbvie,800-621-1020,"Lupron Depot PED, 3 Months, 30mg (NDC 0074-9694-03)",Revised,10/3/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8443,Leuprolide Acetate Injection,Abbvie,800-621-1020,"Lupron Depot, 3 Months 22.5 mg PDS Kit (NDC 0074-3346-03)",Revised,10/3/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8444,Leuprolide Acetate Injection,Abbvie,800-621-1020,Lupron Depot 6 Months 45mg PDS Kit (NDC 0074-3473-03),Revised,10/3/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8445,Leuprolide Acetate Injection,Abbvie,800-621-1020,"Lupron Depot, 1 Month 7.5 mg PDS Kit (NDC 0074-3642-03)",Revised,10/3/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8446,Leuprolide Acetate Injection,Abbvie,800-621-1020,"Lupron Depot, 4 Months 30 mg PDS Kit (NDC 0074-3683-03)",Revised,10/3/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8447,Leuprolide Acetate Injection,Abbvie,800-621-1020,"Lupron Depot, 1 Month 3.75 mg PDS Kit (NDC 0074-3641-03)",Revised,10/3/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8448,Leuprolide Acetate Injection,Abbvie,800-621-1020,"Lupron Depot, 3 Months 11.25 mg PDS Kit (NDC 0074-3663-03)",Revised,10/3/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8449,Leuprolide Acetate Injection,Abbvie,800-621-1020,"Lupron Depot PED, 1 Month 11.25 mg PDS Kit (NDC 0074-2282-03)",Revised,10/3/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8450,Leuprolide Acetate Injection,Abbvie,800-621-1020,"Lupron Depot PED, 1 Month 15 mg PDS Kit (NDC 0074-2440-03)",Revised,10/3/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8451,Leuprolide Acetate Injection,Abbvie,800-621-1020,"Lupron Depot PED, 1 Month 7.5 mg PDS Kit (NDC 0074-2108-03)",Revised,10/3/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8452,Leuprolide Acetate Injection,Abbvie,800-621-1020,"Lupron Depot PED, 3 Months, 11.25mg (NDC 0074-3779-03)",Revised,10/3/22,Available,,,,Endocrinology/Metabolism;Oncology,Current,,
8453,Levoleucovorin Calcium Pentahydrate Injection,Ingenus Pharmaceuticals LLC,866-321-5031,10 mg/1mL (NDC 50742-494-17),New,12/10/21,,,,,Oncology;Pediatric,To be Discontinued,,
8454,Levoleucovorin Calcium Pentahydrate Injection,Ingenus Pharmaceuticals LLC,866-321-5031,10 mg 1mL (NDC 50742-495-25),New,12/10/21,,,,,Oncology;Pediatric,To be Discontinued,,
8455,Levoleucovorin Injection,Sandoz,800-525-8747,175 mg/17.5 mL (10 mg/mL) (NDC 0781-3201-94 ),New,5/5/22,,,,,Oncology;Pediatric,To be Discontinued,,
8456,Lidocaine HCl Topical Jelly,Teva Pharmaceuticals,800-545-8800,"Lidocaine HCl Topical Jelly, 20 mg/1 mL (2%), 5 mL (NDC 0591-3012-26)",New,4/27/18,,,,,Anesthesia,To be Discontinued,,
8457,Lidocaine HCl Topical Jelly,Teva Pharmaceuticals,800-545-8800,"Lidocaine HCl Topical Jelly, 20 mg/1 mL (2%), 30 mL (NDC 0591-3012-30)",New,4/27/18,,,,,Anesthesia,To be Discontinued,,
8458,Lidocaine Hydrochloride (Xylocaine) and Dextrose Injection Solution-Premix Bags,Baxter Healthcare,888-229-0001,"Lidocaine Hydrochloride and 5% Dextrose Injection USP, 2 gram/500 mL (4mg/mL) in VIAFLEX Plus container. Product code 2B0973 (NDC 0338-0409-03)",Reverified,8/26/22,Available on allocation,,,,Cardiovascular,Current,,
8459,Lidocaine Hydrochloride (Xylocaine) and Dextrose Injection Solution-Premix Bags,Baxter Healthcare,888-229-0001,"Lidocaine Hydrochloride and 5% Dextrose Injection USP, 2 gram/250 mL (8mg/mL) in VIAFLEX Plus container. Product code 2B0962 (NDC 0338-0411-02)",Reverified,8/26/22,Available on allocation,,,Demand increase,Cardiovascular,Current,,
8460,Lidocaine Hydrochloride (Xylocaine) and Dextrose Injection Solution-Premix Bags,B. Braun Medical Inc.,800-227-2862,0.8% Lidocaine Hydrochloride and 5% Dextrose in 250mL Excel Plastic container P5982 (NDC 00264-9598-20),Reverified,5/6/21,Product available,,,Other,Cardiovascular,Current,,
8461,Lidocaine Hydrochloride (Xylocaine) and Dextrose Injection Solution-Premix Bags,B. Braun Medical Inc.,800-227-2862,0.4% Lidocaine Hydrochloride and 5% Dextrose in 250mL Excel Plastic container P5942 (NDC 00264-9594-20),Reverified,5/6/21,Product available,,,Other,Cardiovascular,Current,,
8462,Lidocaine Hydrochloride (Xylocaine) and Dextrose Injection Solution-Premix Bags,B. Braun Medical Inc.,800-227-2862,0.4% Lidocaine Hydrochloride and 5% Dextrose in 500mL Excel Plastic container P5941 (NDC 00264-9594-10),Reverified,5/6/21,Product available,,,Other,Cardiovascular,Current,,
8463,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,1% 2 mL Ampoule (NDC 55150-158-72),Revised,9/28/22,Currently on backorder - next shipment anticipated Mid Oct,,,Demand increase for the drug,Anesthesia,Current,,
8464,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,1% 5 mL Ampoule (NDC 55150-159-74),Revised,9/28/22,Currently on backorder - next shipment TBD,,,Demand increase for the drug,Anesthesia,Current,,
8465,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,2% 2 mL Ampoule (NDC 55150-160-72),Revised,9/28/22,Currently on backorder - next shipment TBD,,,Demand increase for the drug,Anesthesia,Current,,
8466,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,1% 2 mL Single Dose Vial (NDC 55150-161-02),Revised,9/28/22,Currently on backorder - next shipment anticipated End Oct,,,Demand increase for the drug,Anesthesia,Current,,
8467,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,1% 5 mL Single Dose Vial (NDC 55150-162-05),Revised,9/28/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
8468,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,1% 30 mL Single Dose Vial (NDC 55150-163-30),Revised,9/28/22,Currently on backorder - next shipment anticipated Mid Oct,,,Demand increase for the drug,Anesthesia,Current,,
8469,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,2% 2 mL Single Dose Vial (NDC 55150-164-02),Revised,9/28/22,Currently on backorder - next shipment TBD,,,Demand increase for the drug,Anesthesia,Current,,
8470,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,2% 5 mL Single Dose Vial (NDC 55150-165-05),Revised,9/28/22,Available,,,Demand increase for the drug,Anesthesia,Current,,
8471,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,50 mg/5 mL (1%; 10 mg/mL); Glass Ampul (NDC 0409-4713-02),Revised,9/30/22,Next Delivery: October 2022; Estimated Recovery: November 2022,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8472,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Lidocaine 0.5% Xylocaine 0.5% injection 5 mg/mL, 50 mL vial (NDC 63323-0484-57)",Revised,9/14/22,Not available at this time.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8473,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 0.5% - MPF injection, APP 5 mg/mL, 50 mL vial (NDC 63323-0491-57)",Revised,9/14/22,Backordered. Next release not available at this time.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8474,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Lidocaine 1% Lidocaine 1% injection 10 mg/mL, 2 mL vial (NDC 63323-0201-02)",Revised,9/14/22,Backordered. Next release October 2022.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8475,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Lidocaine 1% Lidocaine 1% injection 10 mg/mL, 10 mL vial (NDC 63323-0201-10)",Revised,9/14/22,Backordered. Next release September 2022.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8476,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 1% injection 10 mg/mL, 20 mL vial (NDC 63323-0485-27)",Revised,9/14/22,Backordered. Next release October 2022.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8477,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 1% injection 10 mg/mL, 50 mL vial (NDC 63323-0485-57)",Revised,9/14/22,Backordered. Next release October 2022.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8478,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 1% - MPF injection 10 mg/mL, 2 mL vial (NDC 63323-0492-27)",Revised,9/14/22,Backordered. Next release September 2022.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8479,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 1% - MPF injection 10 mg/mL, 2 mL glass ampule (NDC 63323-0492-80)",Revised,9/14/22,Not available at this time.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8480,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 1% - MPF injection 10 mg/mL, 5 mL glass ampule (NDC 63323-0492-89)",Revised,9/14/22,Not available at this time.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8481,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 1% - MPF injection 10 mg/mL, 5 mL vial (NDC 63323-0492-57)",Revised,9/14/22,Backordered. Next release November 2022.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8482,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 1% - MPF injection 10 mg/mL, 30 mL vial (NDC 63323-0492-37)",Revised,9/14/22,Backordered. Next release October 2022.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8483,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 1% - MPF injection 10 mg/mL, 30 mL vial, sterile pack (NDC 63323-0492-31)",Revised,9/14/22,Not available at this time.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8484,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,50 mg/5 mL (1%; 10 mg/mL); Ansyr Plastic Syringe (NDC 0409-9137-05),Revised,9/30/22,Next Delivery: November 2022; Estimated Recovery: December 2022,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Anesthesia;Pediatric,Current,,
8485,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,20 mg/2 mL (1%; 10 mg/mL); Glass Ampul (NDC 0409-4713-32),Revised,9/30/22,Next Delivery: September 2022; Estimated Recovery: November 2022,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8486,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,"200 mg/20 mL (1%; 10 mg/mL); Multiple Dose Plastic Fliptop Vial (NDC 0409-4276-01, pack of 25; NDC 0409-4276-16, individual)",Revised,9/12/22,Next Delivery: September 2022; Estimated Recovery: February 2023,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8487,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,300 mg/30 mL (1%; 10 mg/mL); Single Dose Glass Teartop Vial (NDC 0409-4279-02),Revised,9/12/22,Next Delivery: November 2022; Estimated Recovery: June 2023,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8488,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,"500 mg/50 mL (1%; 10 mg/mL); Multiple Dose Plastic Fliptop Vial (NDC 0409-4276-02; NDC 0409-4276-17, individual)",Revised,9/30/22,Next Delivery: October 2022; Estimated Recovery: June 2023,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8489,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,40 mg/2 mL (2%; 20 mg/mL); Glass Ampul (NDC 0409-4282-01),Revised,9/30/22,Next Delivery: September 2022; Estimated Recovery: October 2022,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Anesthesia;Pediatric,Current,,
8490,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,200 mg/10 mL (2%; 20 mg/mL); Glass Ampul (NDC 0409-4282-02),Revised,9/30/22,Next Delivery: September 2022; Estimated Recovery: February 2023,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8491,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,50 mg/5 mL (1%; 10 mg/mL); LifeShield Abboject Glass Syringe (NDC 0409-4904-34),Revised,9/30/22,Available,,,,Anesthesia;Pediatric,Current,,
8492,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,100 mg/5 mL (2%; 20 mg/mL); LifeShield Abboject Glass Syringe (NDC 0409-4903-34),Revised,9/30/22,Limited Supply Available. Next Delivery: September 2022; Estimated Recovery: November 2022,Shortage per Manufacturer: Manufacturing Delay,,Other,Anesthesia;Pediatric,Current,,
8493,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,100 mg/5 mL (2%; 20 mg/mL); Single Dose Glass Fliptop Vial (NDC 0409-2066-05),Revised,9/30/22,Next Delivery: October 2022; Estimated Recovery: March 2023,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8494,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,"400 mg/20 mL (2%; 20 mg/mL); Multiple Dose Plastic Fliptop Vial (NDC 0409-4277-01, pack of 25; NDC 0409-4277-16, individual)",Revised,9/30/22,Limited Supply Available. Next Delivery: January 2023; Estimated Recovery: March 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8495,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,"1,000 mg/50 mL (2%; 20 mg/mL); Multiple Dose Plastic Fliptop Vial (NDC 0409-4277-02)",Revised,9/30/22,Next Delivery and Estimated Recovery: October 2022,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8496,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,200 mg/5 mL (4%; 40 mg/mL); Glass Ampul (NDC 0409-4283-01),Revised,9/30/22,Next Delivery: November 2022; Estimated Recovery: January 2023,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8497,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,Xylocaine Cardiac 100 mg/5 mL (2%; 20 mg/mL); Ansyr Plastic Syringe (NDC 0409-1323-05),Revised,9/30/22,Next Delivery: September 2022; Estimated Recovery: December 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Anesthesia;Pediatric,Current,,
8498,Lidocaine Hydrochloride (Xylocaine) Injection,"Amphastar Pharmaceuticals, Inc./IMS",800-423-4136,"2%, 5mL Luer-Jet Prefilled Syringe (NDC 76329-3390-1)(old NDC 0548-3390-00)",Reverified,8/12/22,Backordered due to the increase in demands,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8499,Lidocaine Hydrochloride (Xylocaine) Injection,American Regent/Luitpold,800-645-1706,"1%, 50 mL vial package of 25 (NDC 00517-0625-25)",Reverified,3/30/21,Unavailable-No product available for release. No plan to manufacture.,,,Discontinuation of the manufacture of the drug,Anesthesia;Pediatric,Current,,
8500,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Lidocaine 1.5% Xylocaine 1.5% - MPF injection 15 mg/mL, 10 mL ampule (NDC 63323-0493-97)",Revised,9/14/22,Backordered. Next release not available at this time.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8501,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Lidocaine 1.5% Xylocaine 1.5% - MPF injection 15 mg/mL, 20 mL ampule (NDC 63323-0493-91)",Revised,9/14/22,Backordered. Next release not available at this time.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8502,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Lidocaine 2% Lidocaine 2% injection 20 mg/mL, 2 mL vial (NDC 63323-0202-02)",Revised,9/14/22,Backordered. Next release September 2022.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8503,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Lidocaine 2% injection 20 mg/mL, 5 mL SD Tear Top vial, preservative-free (NDC 63323-0208-05)",Revised,9/14/22,Backordered. Next release September 2022.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8504,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 2% injection 20 mg/mL, 10 mL vial (NDC 63323-0486-17)",Revised,9/14/22,Backordered. Next release October 2022.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8505,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 2% injection 20 mg/mL, 20 mL vial (NDC 63323-0486-27)",Revised,9/14/22,Backordered. Next release October 2022.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8506,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 2% injection 20 mg/mL, 50 mL vial (NDC 63323-0486-57)",Revised,9/14/22,Backordered. Next release not available at this time.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8507,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 2% injection 20 mg/mL, 10 mL vial (NDC 63323-0486-10)discontinued",Revised,9/14/22,Not available at this time.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8508,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 2% injection NDC discontinued 20 mg/mL, 20 mL vial (NDC 63323-0486-20)-NDC discontinued",Revised,9/14/22,Not available at this time.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8509,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 2% injection 20 mg/mL, 50 mL vial (NDC 63323-0486-50)-NDC discontinued",Revised,9/14/22,Not available at this time.,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8510,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 2% - MPF injection 20 mg/mL, 2 mL vial (NDC 63323-0495-27)",Revised,9/14/22,Backordered. Next release not available at this time.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8511,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 2% - MPF injection 20 mg/mL, 5 mL vial (NDC 63323-0495-07)",Revised,9/14/22,Backordered. Next release November 2022.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8512,Lidocaine Hydrochloride (Xylocaine) Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine 2% - MPF injection 20 mg/mL, 10 mL ampule (NDC 63323-0496-97)",Revised,9/14/22,Backordered. Next release date not available at this time.,Check wholesalers for inventory.,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8513,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,250 mg/50 mL (0.5%; 5 mg/mL); Multiple Dose Plastic Fliptop Vial (NDC 0409-4275-01),Revised,9/30/22,Next Delivery: April 2023; Estimated Recovery: June 2023,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Anesthesia;Pediatric,Current,,
8514,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,250 mg/50 mL (0.5%; 5 mg/mL); Single Dose Glass Teartop Vial (NDC 0409-4278-01),Revised,9/30/22,Next Delivery: November 2022; Estimated Recovery: June 2023,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8515,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,300 mg/20 mL (1.5%; 15 mg/mL); Glass Ampul (NDC 0409-4776-01),Revised,9/30/22,Next Delivery and Estimated Recovery: September 2022,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
8516,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,1% 10 mL Multi Dose Vial (NDC 55150-251-10),Revised,9/28/22,Currently on backorder - next shipment TBD,,,Demand increase for the drug,Anesthesia,Current,,
8517,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,1% 20 mL Multi Dose Vial (NDC 55150-252-20),Revised,9/28/22,Currently on backorder - next shipment TBD,,,Demand increase for the drug,Anesthesia,Current,,
8518,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,2% 10 mL Multi Dose Vial (NDC 55150-254-10),Revised,9/28/22,Currently on backorder - next shipment TBD,,,Demand increase for the drug,Anesthesia,Current,,
8519,Lidocaine Hydrochloride (Xylocaine) Injection,Eugia Pharma Specialties LTD. (formerly Aurobindo),888-238-7880,2% 20 mL Multi Dose Vial (NDC 55150-255-20),Revised,9/28/22,Currently on backorder - next shipment TBD,,,Demand increase for the drug,Anesthesia,Current,,
