id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
12563,Lidocaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 10 Mg/1 Ml (NDC 55150-163-30)",Revised,8/5/24,Available,Check Wholesalers For Inventory,,,Anesthesia,Current,,
12564,Lidocaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 10 Mg/1 Ml (NDC 55150-162-05)",Revised,8/5/24,Available,Check Wholesalers For Inventory,,,Anesthesia,Current,,
12565,Lidocaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 10 Mg/1 Ml (NDC 55150-161-02)",Revised,8/5/24,Available,Check Wholesalers For Inventory,,,Anesthesia,Current,,
12566,Lidocaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 20 Mg/1 Ml (NDC 55150-160-72)",Revised,8/5/24,Unavailable,Intermittent Availability Expected,,Demand Increase For The Drug,Anesthesia,Current,,
12567,Lidocaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 10 Mg/1 Ml (NDC 55150-159-74)",Revised,8/5/24,Unavailable,Intermittent Availability Expected,,Demand Increase For The Drug,Anesthesia,Current,,
12568,Lidocaine Hydrochloride Injection,Eugia Us Llc,888-238-7880,"Lidocaine Hydrochloride Preservative Free, Injection, 10 Mg/Ml (NDC 55150-158-72)",Revised,8/5/24,Unavailable,Intermittent Availability Expected,,Demand Increase For The Drug,Anesthesia,Current,,
12569,Lidocaine Hydrochloride Injection,Baxter Healthcare,888-229-0001,"Lidocaine Hydrochloride And Dextrose, Injection, 8 Mg/1 Ml (NDC 0338-0411-02)",Reverified,7/17/24,Available,,,,Cardiovascular,Current,,
12570,Lidocaine Hydrochloride Injection,Baxter Healthcare,888-229-0001,"Lidocaine Hydrochloride And Dextrose, Injection, 4 Mg/1 Ml (NDC 0338-0409-03)",Reverified,7/17/24,Available,,,,Cardiovascular,Current,,
12571,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride Preservative Free, Injection, 50 Mg/5 Ml (1%; 10 Mg/Ml) (NDC 0409-4713-02)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12572,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 250 Mg/50 Ml (0.5%; 5 Mg/Ml) (NDC 0409-4278-01)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12573,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride In Plastic Container, Injection, 250 Mg/50 Ml (0.5%; 5 Mg/Ml) (NDC 0409-4275-01)",Revised,8/26/24,Unavailable,Next Delivery And Estimated Recovery: December 2026,,,Anesthesia; Pediatric,Current,,
12574,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 20 Mg/1 Ml (NDC 63323-496-97)",Reverified,9/4/24,Unavailable,Next Release Date Not Available At This Time.,,Demand Increase For The Drug,Anesthesia; Pediatric,Current,,
12575,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 20 Mg/1 Ml (NDC 63323-495-07)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12576,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 20 Mg/1 Ml (NDC 63323-495-27)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12577,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 20 Mg/1 Ml (NDC 63323-486-57)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12578,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 20 Mg/1 Ml (NDC 63323-486-27)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12579,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 20 Mg/1 Ml (NDC 63323-486-17)",Reverified,9/4/24,Available,Check Wholesalers For Inventory,,,Anesthesia; Pediatric,Current,,
12580,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Lidocaine Hydrochloride Preservative Free, Injection, 20 Mg/1 Ml (NDC 63323-208-05)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12581,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Lidocaine Hydrochloride, Injection, 20 Mg/1 Ml (NDC 63323-202-02)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12582,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 15 Mg/1 Ml (NDC 63323-493-91)",Reverified,9/4/24,Unavailable,Next Release Not Available At This Time.,,Demand Increase For The Drug,Anesthesia; Pediatric,Current,,
12583,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 15 Mg/1 Ml (NDC 63323-493-97)",Reverified,9/4/24,Unavailable,Next Release Not Available At This Time.,,Demand Increase For The Drug,Anesthesia; Pediatric,Current,,
12584,Lidocaine Hydrochloride Injection,"Amphastar Pharmaceuticals, Inc.",800-423-4136,"Lidocaine Hydrochloride, Injection, 20 Mg/1 Ml (NDC 76329-3390-1)",Reverified,8/20/24,Available,Old Ndc 0548-3390-00,,,Anesthesia; Pediatric,Current,,
12585,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride Preservative Free In Plastic Container, Injection, 100 Mg/5ml (2%,20 Mg/1 Ml) Syringes (NDC 0409-1323-05)",Revised,8/26/24,Unavailable,Next Delivery: November 2024; Estimated Recovery: March 2025,,,Anesthesia; Pediatric,Current,,
12586,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride Preservative Free, Injection, 200 Mg/5 Ml (4%; 40 Mg/Ml) (NDC 0409-4283-01)",Revised,8/26/24,Limited Availability,Limited Supply Available. Next Delivery: October 2024; Estimated Recovery: December 2024,,,Anesthesia; Pediatric,Current,,
12587,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride In Plastic Container, Injection, 1,000 Mg/50 Ml (2%; 20 Mg/Ml) (NDC 0409-4277-02)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12588,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride In Plastic Container, Injection, 400 Mg/20 Ml (2%; 20 Mg/Ml) (NDC 0409-4277-01)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12589,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 100 Mg/5 Ml (2%; 20 Mg/Ml) (NDC 0409-2066-05)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12590,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 100 Mg/5ml (2%, 20 Mg/1 Ml) Syringes (NDC 0409-4903-34)",Revised,8/26/24,Unavailable,Next Delivery: January 2026; Estimated Recovery: June 2026,,Delay In Shipping Of The Drug,Anesthesia; Pediatric,Current,,
12591,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 50 Mg/5ml (1%,10 Mg/1 Ml) Syringes (NDC 0409-4904-34)",Revised,8/26/24,Unavailable,Next Delivery: January 2026; Estimated Recovery: June 2026,,Delay In Shipping Of The Drug,Anesthesia; Pediatric,Current,,
12592,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 200 Mg/10 Ml (2%; 20 Mg/Ml) (NDC 0409-4282-02)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12593,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 40 Mg/2 Ml (2%; 20 Mg/Ml) (NDC 0409-4282-01)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12594,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride In Plastic Container, Injection, 500 Mg/50 Ml (1%; 10 Mg/Ml) (NDC 0409-4276-02)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12595,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride, Injection, 300 Mg/30 Ml (1%; 10 Mg/Ml) (NDC 0409-4279-02)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12596,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride In Plastic Container, Injection, 200 Mg/20 Ml (1%; 10 Mg/Ml) (NDC 0409-4276-01)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12597,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride Preservative Free, Injection, 200 Mg/2 Ml (1%; 10 Mg/Ml) (NDC 0409-4713-32)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12598,Lidocaine Hydrochloride Injection,"Hospira, Inc., A Pfizer Company",844-646-4398,"Lidocaine Hydrochloride Preservative Free In Plastic Container, Injection, 50 Mg/5ml (1%, 10 Mg/1 Ml) Syringes (NDC 0409-9137-05)",Reverified,8/26/24,Available,,,,Anesthesia; Pediatric,Current,,
12599,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 10 Mg/1 Ml (NDC 63323-492-31)",Reverified,9/4/24,Unavailable,Next Release Not Available At This Time.,,Demand Increase For The Drug,Anesthesia; Pediatric,Current,,
12600,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 10 Mg/1 Ml (NDC 63323-492-37)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12601,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 10 Mg/1 Ml (NDC 63323-492-57)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12602,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 10 Mg/Ml, 5 Ml (NDC 63323-492-89)",Revised,10/13/23,Not Available At This Time.,,,Demand Increase For The Drug,Anesthesia; Pediatric,Current,,
12603,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 10 Mg/Ml, 2 Ml (NDC 63323-492-80)",Revised,10/13/23,Not Available At This Time.,,,Demand Increase For The Drug,Anesthesia; Pediatric,Current,,
12604,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 10 Mg/1 Ml (NDC 63323-492-27)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12605,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 10 Mg/1 Ml (NDC 63323-485-57)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12606,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 10 Mg/1 Ml (NDC 63323-485-27)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12607,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Lidocaine Hydrochloride, Injection, 10 Mg/1 Ml (NDC 63323-201-10)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12608,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Lidocaine Hydrochloride In Plastic Container, Injection, 10 Mg/1 Ml (NDC 63323-201-02)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12609,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 5 Mg/1 Ml (NDC 63323-491-57)",Reverified,9/4/24,Available,,,,Anesthesia; Pediatric,Current,,
12610,Lidocaine Hydrochloride Injection,"Fresenius Kabi Usa, Llc",888-386-1300,"Xylocaine, Injection, 5 Mg/1 Ml (NDC 63323-484-57)",Reverified,9/4/24,Unavailable,Next Release Not Available At This Time.,,Demand Increase For The Drug,Anesthesia; Pediatric,Current,,
12611,Lidocaine Hydrochloride Solution,Chartwell Molecular Holdings Llc,845-268-5000 Ext. 510,"Lidocaine Hydrochloride Viscous, Solution, 20 Mg/1 Ml (NDC 62135-712-42)",Reverified,9/2/24,Available,,,,Anesthesia,Current,,
12612,Lidocaine Hydrochloride Solution,"Hikma Pharmaceuticals Usa, Inc.",800-631-2174,"Lidocaine Viscous (Lidocaine Hydrochloride Oral Topical Solution, Usp), Solution, 20 Mg/1 Ml (NDC 0054-0548-44)",Reverified,8/28/24,Limited Availability,Available To Current Customers.,,Demand Increase For The Drug,Anesthesia,Current,,
12613,Lidocaine Hydrochloride Solution,"Hikma Pharmaceuticals Usa, Inc.",800-631-2174,"Lidocaine Viscous (Lidocaine Hydrochloride Oral Topical Solution, Usp), Solution, 20 Mg/1 Ml (NDC 0054-3500-49)",Reverified,8/28/24,Limited Availability,Available To Current Customers.,,Demand Increase For The Drug,Anesthesia,Current,,
12614,Lidocaine Hydrochloride Solution,Pai Pharma,800-845-8210,"Lidocaine Hydrochloride Viscous, Solution, 20 Mg/1 Ml (NDC 0121-0950-03)",Revised,6/24/24,Available,,,,Anesthesia,Current,,
12615,Lidocaine Hydrochloride Solution,Pai Pharma,800-845-8210,"Lidocaine Hydrochloride Viscous, Solution, 20 Mg/1 Ml (NDC 0121-4950-40)",Revised,6/24/24,Available,,,,Anesthesia,Current,,
12616,Lidocaine Hydrochloride Solution,Rubicon Research Private Limited,Daliya.Bharati@Advagenpharma.Com,"Solution, 20 Mg/1 Ml (NDC 72888-125-26)",Revised,6/18/24,Available,Marketed By Advagen Pharma Ltd.,,,Anesthesia,Current,,
12617,Linezolid Tablet,Pfizer Inc.,800-533-4535,"Zyvox, Tablet, 600 Mg (NDC 0009-5138-03)",New,3/28/24,,Discontinuation Of The Manufacture Of The Drug.,,,Anti-Infective,To Be Discontinued,,3/28/24
12618,Liothyronine Sodium Injectable,"Xgen Pharmaceuticals Djb, Inc.",Xgen,"Injectable, 10 Ug/1 Ml (NDC 39822-0151-1)",New,10/19/23,Available,"Even Though We Requested New Posting Information, We Did Not Post It And It'S Resolved Now.",Please Do Not Publish. Obsolete And Needs To Be Deleted.,Regulatory Delay,Endocrinology/Metabolism,Resolved,12/1/23,
12619,Liraglutide Injection,"Novo Nordisk, Inc.",833-493-4689,"Saxenda, Injection, 6 Mg/1 Ml (NDC 0169-2800-15)",Revised,9/6/24,Limited Availability,Estimated Shortage Duration Tbd,,Demand Increase For The Drug,Endocrinology/Metabolism,Current,,
12620,Liraglutide Injection,"Novo Nordisk, Inc.",833-493-4689,"Injection, 6 Mg/1 Ml (NDC 0480-3667-22)",Revised,9/6/24,Available,Distributed By Teva,,,Endocrinology/Metabolism,Current,,
12621,Liraglutide Injection,"Novo Nordisk, Inc.",833-493-4689,"Injection, 6 Mg/1 Ml (NDC 0480-3667-20)",Revised,9/6/24,Available,Distributed By Teva,,,Endocrinology/Metabolism,Current,,
12622,Liraglutide Injection,"Novo Nordisk, Inc.",833-493-4689,"Victoza, Injection, 6 Mg/1 Ml (NDC 0169-4060-13)",Revised,9/6/24,Limited Availability,Estimated Shortage Duration Tbd,,Delay In Shipping Of The Drug,Endocrinology/Metabolism,Current,,
12623,Liraglutide Injection,"Novo Nordisk, Inc.",833-493-4689,"Victoza, Injection, 6 Mg/1 Ml (NDC 0169-4060-12)",Revised,9/6/24,Limited Availability,Estimated Shortage Duration Tbd,,Delay In Shipping Of The Drug,Endocrinology/Metabolism,Current,,
12624,Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals Usa Inc.,877-Takeda-7 (1-877-825-3327),"Vyvanse, Capsule, 70 Mg (NDC 59417-107-10)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
12625,Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals Usa Inc.,877-Takeda-7 (1-877-825-3327),"Vyvanse, Capsule, 60 Mg (NDC 59417-106-10)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
12626,Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals Usa Inc.,877-Takeda-7 (1-877-825-3327),"Vyvanse, Capsule, 50 Mg (NDC 59417-105-10)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
12627,Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals Usa Inc.,877-Takeda-7 (1-877-825-3327),"Vyvanse, Capsule, 40 Mg (NDC 59417-104-10)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
12628,Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals Usa Inc.,877-Takeda-7 (1-877-825-3327),"Vyvanse, Capsule, 30 Mg (NDC 59417-103-10)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
12629,Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals Usa Inc.,877-Takeda-7 (1-877-825-3327),"Vyvanse, Capsule, 20 Mg (NDC 59417-102-10)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
12630,Lisdexamfetamine Dimesylate Capsule,Takeda Pharmaceuticals Usa Inc.,877-Takeda-7 (1-877-825-3327),"Vyvanse, Capsule, 10 Mg (NDC 59417-101-10)",Reverified,9/3/24,Available,,,,Psychiatry,Current,,
12631,Lisdexamfetamine Dimesylate Capsule,Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Capsule, 70 Mg (NDC 47781-568-01)",Revised,5/7/24,Limited Availability,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12632,Lisdexamfetamine Dimesylate Capsule,Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Capsule, 60 Mg (NDC 47781-567-01)",Revised,5/7/24,Limited Availability,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12633,Lisdexamfetamine Dimesylate Capsule,Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Capsule, 10 Mg (NDC 47781-562-01)",Revised,5/7/24,Unavailable,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12634,Lisdexamfetamine Dimesylate Capsule,Rhodes Pharmaceuticals L.P.,888-827-0616,"Capsule, 10 Mg (NDC 42858-161-01)",Reverified,8/15/24,Available,,,,Psychiatry,Current,,
12635,Lisdexamfetamine Dimesylate Capsule,Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Capsule, 50 Mg (NDC 47781-566-01)",Reverified,4/17/24,Unavailable,Resupply End Of April 2024,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12636,Lisdexamfetamine Dimesylate Capsule,Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Capsule, 40 Mg (NDC 47781-565-01)",Reverified,4/17/24,Unavailable,Resupply End Of April 2024,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12637,Lisdexamfetamine Dimesylate Capsule,Rhodes Pharmaceuticals L.P.,888-827-0616,"Capsule, 70 Mg (NDC 42858-167-01)",Revised,8/15/24,"Unavailable, Unknown",,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12638,Lisdexamfetamine Dimesylate Capsule,Rhodes Pharmaceuticals L.P.,888-827-0616,"Capsule, 60 Mg (NDC 42858-166-01)",Revised,8/15/24,"Unavailable, Unknown",,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12639,Lisdexamfetamine Dimesylate Capsule,Rhodes Pharmaceuticals L.P.,888-827-0616,"Capsule, 50 Mg (NDC 42858-165-01)",Revised,8/15/24,"Unavailable, Unknown",,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12640,Lisdexamfetamine Dimesylate Capsule,Rhodes Pharmaceuticals L.P.,888-827-0616,"Capsule, 20 Mg (NDC 42858-162-01)",Reverified,8/15/24,Available,,,,Psychiatry,Current,,
12641,Lisdexamfetamine Dimesylate Capsule,Rhodes Pharmaceuticals L.P.,888-827-0616,"Capsule, 40 Mg (NDC 42858-164-01)",Reverified,8/15/24,Available,,,,Psychiatry,Current,,
12642,Lisdexamfetamine Dimesylate Capsule,Rhodes Pharmaceuticals L.P.,888-827-0616,"Capsule, 30 Mg (NDC 42858-163-01)",Revised,8/15/24,Available,,,,Psychiatry,Current,,
12643,Lisdexamfetamine Dimesylate Capsule,Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Capsule, 30 Mg (NDC 47781-564-01)",Revised,5/7/24,Limited Availability,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12644,Lisdexamfetamine Dimesylate Capsule,Alvogen,844-842-8672 And Email: Customerservice-Us@Alvogen.Com,"Capsule, 20 Mg (NDC 47781-563-01)",Revised,5/7/24,Limited Availability,Resupply End Of April2024,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12645,Lisdexamfetamine Dimesylate Capsule,Apotex Corp.,800-706-5575,"Capsule, 10 Mg (NDC 60505-4739-1)",Revised,7/16/24,Unavailable,Next Resupply Expected Aug 2024; Limited Inventory,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12646,Lisdexamfetamine Dimesylate Capsule,Apotex Corp.,800-706-5575,"Capsule, 50 Mg (NDC 60505-4743-1)",Revised,7/16/24,Unavailable,Next Resupply Expected Aug 2024; Limited Inventory,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12647,Lisdexamfetamine Dimesylate Capsule,Apotex Corp.,800-706-5575,"Capsule, 20 Mg (NDC 60505-4740-1)",Revised,7/16/24,Unavailable,Next Resupply Expected Aug 2024; Limited Inventory,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12648,Lisdexamfetamine Dimesylate Capsule,Apotex Corp.,800-706-5575,"Capsule, 70 Mg (NDC 60505-4745-1)",Revised,7/16/24,Unavailable,Next Resupply Expected Aug 2024; Limited Inventory,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12649,Lisdexamfetamine Dimesylate Capsule,Apotex Corp.,800-706-5575,"Capsule, 60 Mg (NDC 60505-4744-1)",Revised,7/16/24,Unavailable,Next Resupply Expected Aug 2024; Limited Inventory,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12650,Lisdexamfetamine Dimesylate Capsule,Apotex Corp.,800-706-5575,"Capsule, 40 Mg (NDC 60505-4742-1)",Revised,7/16/24,Unavailable,Next Resupply Expected Aug 2024; Limited Inventory,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12651,Lisdexamfetamine Dimesylate Capsule,Apotex Corp.,800-706-5575,"Capsule, 30 Mg (NDC 60505-4741-1)",Revised,7/16/24,Unavailable,Next Resupply Expected Aug 2024; Limited Inventory,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12652,Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 60 Mg (NDC 65162-027-09)",Reverified,7/9/24,Unavailable,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12653,Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 30 Mg (NDC 65162-024-09)",Reverified,7/9/24,Unavailable,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12654,Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 50 Mg (NDC 65162-026-09)",Reverified,7/9/24,Unavailable,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12655,Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 70 Mg (NDC 65162-028-09)",Reverified,7/9/24,Unavailable,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12656,Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 20 Mg (NDC 65162-023-09)",Reverified,7/9/24,Unavailable,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12657,Lisdexamfetamine Dimesylate Capsule,Amneal Pharmaceuticals,866-525-7270,"Capsule, 40 Mg (NDC 65162-025-09)",Reverified,7/9/24,Unavailable,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12658,Lisdexamfetamine Dimesylate Capsule,"Sun Pharmaceutical Industries, Inc.",800-818-4555,"Capsule, 10 Mg (NDC 57664-046-88)",Revised,8/26/24,Limited Availability,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12659,Lisdexamfetamine Dimesylate Capsule,"Sun Pharmaceutical Industries, Inc.",800-818-4555,"Capsule, 50 Mg (NDC 57664-050-88)",Revised,8/26/24,Limited Availability,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12660,Lisdexamfetamine Dimesylate Capsule,"Sun Pharmaceutical Industries, Inc.",800-818-4555,"Capsule, 60 Mg (NDC 57664-051-88)",Revised,8/26/24,Limited Availability,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12661,Lisdexamfetamine Dimesylate Capsule,"Sun Pharmaceutical Industries, Inc.",800-818-4555,"Capsule, 40 Mg (NDC 57664-049-88)",Revised,8/26/24,Limited Availability,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12662,Lisdexamfetamine Dimesylate Capsule,"Sun Pharmaceutical Industries, Inc.",800-818-4555,"Capsule, 70 Mg (NDC 57664-052-88)",Revised,8/26/24,Limited Availability,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12663,Lisdexamfetamine Dimesylate Capsule,"Sun Pharmaceutical Industries, Inc.",800-818-4555,"Capsule, 30 Mg (NDC 57664-048-88)",Revised,8/26/24,Limited Availability,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12664,Lisdexamfetamine Dimesylate Capsule,"Sun Pharmaceutical Industries, Inc.",800-818-4555,"Capsule, 30 Mg (NDC 57664-048-88)",Revised,8/26/24,Limited Availability,,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12665,Lisdexamfetamine Dimesylate Capsule,"Mylan Pharmaceuticals Inc., A Viatris Company",800-796-9526,"Capsule, 50 Mg (NDC 0378-6858-77)",Reverified,9/5/24,Limited Availability,Allocating Limited Inventory,,Shortage Of An Active Ingredient,Psychiatry,Current,,
12666,Lisdexamfetamine Dimesylate Capsule,"Mylan Pharmaceuticals Inc., A Viatris Company",800-796-9526,"Capsule, 10 Mg (NDC 0378-6854-77)",Reverified,9/5/24,Limited Availability,Allocating Limited Inventory,,Shortage Of An Active Ingredient,Psychiatry,Current,,
