id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
6299,Lidocaine Hydrochloride (Xylocaine) Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"2% 5 mL vial, Preservative Free (NDC 0143-9594-25)",Revised,10/12/21,Inventory is currently available.,Additional lots are scheduled for manufacturing to meet demand.  Product will be made available as it is released.,,Demand increase for the drug,Anesthesia,Current,,
6300,Lidocaine Hydrochloride (Xylocaine) Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"1% 50 mL vial, Preserved (NDC 0143-9577-10)",Revised,10/12/21,Inventory is currently available.,Additional lots are scheduled for manufacturing to meet demand.  Product will be made available as it is released.,,Demand increase for the drug,Anesthesia,Current,,
6301,Lidocaine Hydrochloride (Xylocaine) Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"2% 50 mL vial, Preserved (NDC 0143-9575-10)",Revised,10/12/21,Inventory is currently available.,Additional lots are scheduled for manufacturing to meet demand.  Product will be made available as it is released.,,Demand increase for the drug,Anesthesia,Current,,
6302,Lidocaine Hydrochloride (Xylocaine) Injection,"Spectra Medical Devices, Inc.",978-657-0889 ext. 5231,1% 5 mL ampule (NDC 65282-1605-1),New,6/14/18,"Currently available, in stock Production is ongoing",,,Other,Anesthesia,Current,,
6303,Lidocaine Hydrochloride (Xylocaine) Injection,"Hospira, Inc.",844-646-4398,300 mg/20 mL (1.5%; 15 mg/mL); Glass Ampul (NDC 0409-4776-01),Revised,11/18/21,Available,,,Other,Anesthesia;Pediatric,Current,,
6304,Lidocaine Hydrochloride (Xylocaine) Injection,AuroMedics Pharma LLC (mfd. by Aurobindo Pharma Ltd.),888-238-7880,2% MDV 1000mg/50mL (NDC 55150-256-50),Revised,11/5/21,Currently on backorder - next shipment anticipated end of Nov,Sporadic availability expected.,,Demand increase for the drug,Anesthesia,Current,,
6305,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"0.5% w/EPI 1:100,000; 1.8 mL Carpule (NDC 00409-0996-01)",Reverified,11/18/21,Discontinued,,,Discontinuation of the manufacture of the drug,Anesthesia;Pediatric,Current,,
6306,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"2.5 g/50 mL (0.5%; 1:200,000); Multiple Dose Glass Fliptop Vial (NDC 00409-3177-01)",Reverified,11/18/21,Limited Supply Available. Next Delivery and Estimated Recovery: November 2021,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
6307,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"200 mg/20 mL (1%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 00409-3178-01)",Reverified,11/18/21,Limited Supply Available. Next Delivery: November 2021; Estimated Recovery: March 2022,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
6308,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"300 mg/30 mL (1%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 00409-3178-02)",Reverified,11/18/21,Next Delivery: November 2021; Estimated Recovery: January 2023,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
6309,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"500 mg/50 mL (1%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 0409-3178-03)",Reverified,11/18/21,Next Delivery: November 2021; Estimated Recovery: December 2021,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
6310,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"75 mg/5 mL (1.5%; 1:200,000); Glass Ampul (NDC 0409-1209-01)",Reverified,11/18/21,Limited Supply Available. Next Delivery and Estimated Recovery: December 2021,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
6311,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"450 mg/30 mL (1.5%; 1:200,000); Single Dose Glass Fliptop Vial (NDC 0409-3181-01)",Reverified,11/18/21,Next Delivery and Estimated Recovery: July 2022,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
6312,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"400 mg/20 mL (2%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 0409-3182-01)",Reverified,11/18/21,Next Delivery: November 2021; Estimated Recovery: February 2022,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
6313,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"600 mg/30 mL (2%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 0409-3182-02)",Reverified,11/18/21,Next Delivery: November 2021; Estimated Recovery: December 2021,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
6314,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"1 g/50 mL (2%; 1:100,000); Multiple Dose Glass Fliptop Vial (NDC 0409-3182-03)",Reverified,11/18/21,Next Delivery: November 2021; Estimated Recovery: September 2022,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
6315,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"400 mg/20 mL (2%; 1:200,000); Single Dose Glass Fliptop Vial (NDC 0409-3183-01)",Reverified,11/18/21,Next Delivery: November 2021; Estimated Recovery: December 2021,,,Demand increase for the drug,Anesthesia;Pediatric,Current,,
6316,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Hospira, Inc.",844-646-4398,"2% w/EPI 1:50,000; 1.8mL syringe (NDC 00409-7263-01)",Reverified,11/18/21,Discontinued,,,Discontinuation of the manufacture of the drug,Anesthesia;Pediatric,Current,,
6317,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine w/EPI 10 mL, 100 mg MDV (NDC 63323-0482-17)",Reverified,11/23/21,Backordered. Next release December 2021.,Check wholesalers for inventory.,,Manufacturing delay,Anesthesia;Pediatric,Current,,
6318,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine w/EPI 10 mL, 100mg SDV, MPF (NDC 63323-0487-17)",Reverified,11/23/21,Backordered. Next release not available at this time.,Check wholesalers for inventory.,,Manufacturing delay,Anesthesia;Pediatric,Current,,
6319,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine w/EPI 10 mL, 150 mg, SDV, MPF (NDC 63323-0488-17)",Reverified,11/23/21,Backordered. Next release not available at this time.,Check wholesalers for inventory.,,Manufacturing delay,Anesthesia;Pediatric,Current,,
6320,Lidocaine Hydrochloride (Xylocaine) Injection with Epinephrine,"Fresenius Kabi USA, LLC",888-386-1300,"Xylocaine w/EPI 10 mL, 200 mg, SDV, MPF (NDC 63323-0489-17)",Reverified,11/23/21,Backordered. Next release not available at this time.,Check wholesalers for inventory.,,Manufacturing delay,Anesthesia;Pediatric,Current,,
6321,Liothyronine Sodium Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,Liothyronine Sodium 5mcg tablets (NDC 0378-3611-01),New,3/28/18,,The discontinuation of this product is a business decision,,,Endocrinology/Metabolism,To be Discontinued,3/28/18,3/28/18
6322,Liothyronine Sodium Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,Liothyronine Sodium 25mcg tablets (NDC 0378-3612-01),New,3/28/18,,The discontinuation of this product is a business decision,,,Endocrinology/Metabolism,To be Discontinued,3/28/18,3/28/18
6323,Lipid Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Smoflipid injectable emulsion, USP, 20% (0.2 grams per mL) (20 grams per 100 mL) (NDC 63323--820-00)",Revised,11/23/21,Backordered. Next release December 2021.,Check wholesalers for inventory,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6324,Lipid Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Smoflipid injectable emulsion, USP, 20% (0.2 grams per mL) (50 grams per 250 mL) (NDC 63323--820-74)",Revised,11/23/21,Backordered. Next release December 2021.,Check wholesalers for inventory,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6325,Lipid Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Smoflipid injectable emulsion, USP, 20% (0.2 grams per mL) (100 grams per 500 mL) (NDC 63323-820-50)",Revised,11/23/21,Backordered. Next release December 2021.,Check wholesalers for inventory,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6326,Lipid Injection,"Fresenius Kabi USA, LLC",888-386-1300,"Smoflipid injectable emulsion, USP, 20%, PBP (0.2 grams per mL) (200 grams per 1000 mL) (NDC 63323-820-10)",Revised,11/23/21,Backordered. Next release December 2021.,Check wholesalers for inventory,,Demand increase for the drug,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6327,Lipid Injection,Baxter Healthcare,888-229-0001,"Clinolipid 20% (Lipid Injectable Emulsion, USP) 100 mL, Product Code EADB9520, (NDC 0338-954-005)",Revised,11/23/21,Available,NDC 0338-954-005,,,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6328,Lipid Injection,Baxter Healthcare,888-229-0001,"Clinolipid 20% (Lipid Injectable Emulsion, USP) 1000 mL, Product Code EADB9524, (NDC 0338-954-008)",Revised,11/23/21,Available,NDC 0338-954-008,,,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6329,Lipid Injection,Baxter Healthcare,888-229-0001,"Clinolipid 20% (Lipid Injectable Emulsion, USP) 250 mL, Product Code EADB9521, (NDC 0338-954-006)",Revised,11/23/21,Available,NDC 0338-954-006,,,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6330,Lipid Injection,Baxter Healthcare,888-229-0001,"Clinolipid 20% (Lipid Injectable Emulsion, USP) 500 mL, Product Code EADB9523, (NDC 0338-954-007)",Revised,11/23/21,Available,NDC 0338-954-007,,,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6331,Lipid Injection,Baxter Healthcare,888-229-0001,"Intralipid 20% IV Fat Emulsion, 100 mL, Product Code 2B6061, (NDC 0338-051-958)",Revised,11/23/21,"Limited Supply, on Allocation; Recovery Q4",NDC 0338-051-958. Fresenius is the NDA holder and Baxter is the distributor.,,Demand Increase,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6332,Lipid Injection,Baxter Healthcare,888-229-0001,"Intralipid 20% IV Fat Emulsion, 250 mL, Product Code 2B6062, (NDC 0338-051-909)",Revised,11/23/21,"Limited Supply on Allocation, Recovery Q4",NDC 0338-051-909. Fresenius is the NDA holder and Baxter is the distributor.,,Demand Increase,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6333,Lipid Injection,Baxter Healthcare,888-229-0001,"Intralipid 20% IV Fat Emulsion, 1000 mL, Pharmacy Bulk Package, Product Code 2B6064, (NDC 0338-051-914)",New,10/26/21,Limited Supply on Allocation,NDC 0338-051-914. Fresenius is the NDA holder and Baxter is the distributor.,,Demand Increase,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6334,Lipid Injection,Baxter Healthcare,888-229-0001,"Intralipid 20% IV Fat Emulsion, 500 mL, Product Code 2B6063, (NDC 0338-051-913)",New,10/26/21,Limited Supply on Allocation,NDC 0338-051-913. Fresenius is the NDA holder and Baxter is the distributor.,,Demand Increase,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6335,Lipid Injection,Baxter Healthcare,888-229-0001,"Intralipid 30% IV Fat Emulsion, 500 mL, Pharmacy Bulk Package, Product Code 2B6065, (NDC 0338-052-013)",New,10/26/21,Limited Supply on Allocation,NDC 0338-052-013. Fresenius is the NDA holder and Baxter is the distributor.,,Demand Increase,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6336,Lipid Injection,B. Braun Medical Inc.,800-227-2862,"Nutrilipid (20% IV Fat Emulsion) in 1,000mL Bag Catalog S4600 (NDC 00264-4460-00)",New,10/27/21,"Product available, on allocation to contracted customers",,,Other,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6337,Lipid Injection,B. Braun Medical Inc.,800-227-2862,Nutrilipid (20% IV Fat Emulsion) in 500mL Bag Catalog S4601 (NDC 0264-4460-10),New,10/27/21,"Product on back order, next release expected end Nov 2021",,,Other,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6338,Lipid Injection,B. Braun Medical Inc.,800-227-2862,Nutrilipid (20% IV Fat Emulsion) in 250mL Bag Catalog S4603 (NDC 00264-4460-30),New,10/27/21,"Product available, on allocation to contracted customers",,,Other,Endocrinology/Metabolism;Gastroenterology;Total Parenteral Nutrition,Current,,
6339,Lisinopril Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,2.5 mg (NDC 0378-2072-01); 5 mg (NDC 0378-2073-01); 5 mg (NDC 0378-2073-10); 10 mg (NDC 0378-2074-01); 10 mg (NDC 0378-2074-10); 20 mg (NDC 0378-2075-01); 20 mg (NDC 0378-2075-10); 30 mg (NDC 0378-2077-01); 40 mg (NDC 0378-2076-01; 40 mg (NDC 0378-2076-05),New,4/11/18,,The discontinuation of this product is a business decision,,,Cardiovascular,To be Discontinued,4/11/18,4/11/18
6340,Lithium Oral Solution,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,8 mEq/5 mL 500 mL bottle (NDC 0054-3527-63),Reverified,11/5/21,"Unavailable, Estimated Shortage: TBD",,,Shortage of an active ingredient,Psychiatry,Current,,
6341,Lorazepam Injection,"Hospira, Inc.",844-646-4398,4 mg/mL; Carpuject Luer Lock Glass Syringe (NDC 00409-1539-31),Reverified,11/18/21,Discontinued,,,Discontinuation of the manufacture of the drug,Neurology,Current,,
6342,Lorazepam Injection,"Hospira, Inc.",844-646-4398,2 mg/mL; Carpuject Luer Lock Glass Syringe  (NDC 00409-1985-30),Reverified,11/18/21,Available,,,Other,Neurology,Current,,
6343,Lorazepam Injection,"Hospira, Inc.",844-646-4398,2 mg/mL; 1 mL Multiple Dose Glass Fliptop Vial (NDC 00409-6778-02),Reverified,11/18/21,Limited Supply Available. Next Delivery and Estimated Recovery: December 2021,,,Demand increase for the drug,Neurology,Current,,
6344,Lorazepam Injection,"Hospira, Inc.",844-646-4398,4 mg/mL; 1 mL Multiple Dose Glass Fliptop Vial (NDC 00409-6779-02),Reverified,11/18/21,Discontinued,,,Discontinuation of the manufacture of the drug,Neurology,Current,,
6345,Lorazepam Injection,"Hospira, Inc.",844-646-4398,20 mg/10 mL (2 mg/mL); Multiple Dose Glass Fliptop Vial (NDC 00409-6780-02),Reverified,11/18/21,Discontinued,,,Discontinuation of the manufacture of the drug,Neurology,Current,,
6346,Lorazepam Injection,"Amphastar Pharmaceuticals, Inc./IMS",800-423-4136,"LORAZEPAM INJECTION, USP, C IV [2 mg/ mL](NDC 76329-8261-1)",Reverified,11/2/21,Available,,,Other,Neurology,Current,,
6347,Lorazepam Injection,Akorn Pharmaceuticals,800-932-5676,Lorazepam Injection 2 mg/mL (NDC 17478-040-01),Reverified,5/19/21,Available,,,Demand increase for the drug,Neurology,Current,,
6348,Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Ativan (lorazepam) Injection 2 mg/mL, 1 mL vial (NDC 0641-6001-25)",Reverified,10/12/21,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Neurology,Current,,
6349,Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Ativan (lorazepam) Injection 2 mg/mL, 10 mL vial (NDC 0641-6000-10)",Reverified,10/12/21,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Neurology,Current,,
6350,Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Ativan (lorazepam) Injection 4 mg/mL, 1 mL vial (NDC 0641-6003-25)",Reverified,10/12/21,Inventory is currently available.,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,,Demand increase for the drug,Neurology,Current,,
6351,Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Ativan (lorazepam) Injection 4 mg/mL, 10 mL vial ((NDC 0641-6002-10)",Reverified,10/12/21,Inventory is currently available.,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,,Demand increase for the drug,Neurology,Current,,
6352,Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Lorazepam Injection, USP 2 mg/mL, 1 mL vial (NDC 0641-6044-25)",Reverified,10/12/21,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Neurology,Current,,
6353,Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Lorazepam Injection, USP 2 mg/mL, 10 mL vial (NDC 0641-6046-10)",Reverified,10/12/21,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Neurology,Current,,
6354,Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Lorazepam Injection, USP 4 mg/mL, 1 mL vial (NDC 0641-6045-25)",Reverified,10/12/21,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Neurology,Current,,
6355,Lorazepam Injection,"Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Lorazepam Injection, USP 4 mg/mL, 10 mL vial (NDC 0641-6002-10)",Reverified,10/12/21,Inventory is currently available.,Additional lots are scheduled to be manufactured.  Product will be made available as it is released.,,Demand increase for the drug,Neurology,Current,,
6356,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"5 mg, 1000 count bottle (NDC 0527-1394-10)",New,11/25/19,,,,,Psychiatry,To be Discontinued,11/25/19,11/25/19
6357,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"10 mg, 1000 count bottle (NDC 0527-1395-10)",New,11/25/19,,,,,Psychiatry,To be Discontinued,11/25/19,11/25/19
6358,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"25 mg, 1000 count bottle (NDC 0527-1396-10)",New,11/25/19,,,,,Psychiatry,To be Discontinued,11/25/19,11/25/19
6359,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"50 mg, 1000 count bottle (NDC 0527-1397-10)",New,11/25/19,,,,,Psychiatry,To be Discontinued,11/25/19,11/25/19
6360,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"5 mg, 100 count bottle (NDC 0527-1394-01)",Revised,6/21/21,Available,,,,Psychiatry,Current,,
6361,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"5 mg, 1000 count bottle (NDC 0527-1394-10)",Revised,6/21/21,Unavailable,,,Discontinuation of the manufacture of the drug,Psychiatry,Current,,
6362,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"10 mg, 100 count bottle (NDC 0527-1395-01)",Revised,6/21/21,Available,,,,Psychiatry,Current,,
6363,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"10 mg, 1000 count bottle (NDC 0527-1395-10)",Revised,6/21/21,Unavailable,,,Discontinuation of the manufacture of the drug,Psychiatry,Current,,
6364,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"25 mg, 100 count bottle (NDC 0527-1396-01)",Revised,6/21/21,Available,,,Other,Psychiatry,Current,,
6365,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"25 mg, 1000 count bottle (NDC 0527-1396-10)",Revised,6/21/21,Unavailable,,,Discontinuation of the manufacture of the drug,Psychiatry,Current,,
6366,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"50 mg, 100 count bottle (NDC 0527-1397-01)",Revised,6/21/21,Available,,,,Psychiatry,Current,,
6367,Loxapine Capsules,"Lannett Company, Inc.",215-333-9000 ext. 4,"50 mg, 1000 count bottle (NDC 0527-1397-10)",Revised,6/21/21,Unavailable,,,Discontinuation of the manufacture of the drug,Psychiatry,Current,,
6368,Loxapine Capsules,"Mylan Pharmaceuticals Inc., a Viatris Company",800-796-9526,"5 mg, 100 count bottle (NDC 0378-7005-01)",Reverified,11/29/21,Unavailable,,,Other,Psychiatry,Current,,
6369,Loxapine Capsules,"Mylan Pharmaceuticals Inc., a Viatris Company",800-796-9526,"10 mg, 100 count bottle (NDC 0378-7010-01)",Reverified,11/29/21,Unavailable,,,Other,Psychiatry,Current,,
6370,Loxapine Capsules,"Mylan Pharmaceuticals Inc., a Viatris Company",800-796-9526,"25 mg, 100 count bottle (NDC 0378-7025-01)",Reverified,11/29/21,Unavailable,,,Other,Psychiatry,Current,,
6371,Loxapine Capsules,"Mylan Pharmaceuticals Inc., a Viatris Company",800-796-9526,"50 mg, 100 count bottle (NDC 0378-7050-01)",Reverified,11/29/21,Unavailable,,,Other,Psychiatry,Current,,
6372,Loxapine Capsules,Teva Pharmaceuticals,800-545-8800,"5 mg, 100 count bottle (NDC 0591-0369-01)",Revised,11/8/21,Available,,,,Psychiatry,Current,,
6373,Loxapine Capsules,Teva Pharmaceuticals,800-545-8800,"10 mg, 100 count bottle (NDC 0591-0370-01)",Revised,11/8/21,Recovery: Feb 2022,January 2022 recovery,,Other,Psychiatry,Current,,
6374,Loxapine Capsules,Teva Pharmaceuticals,800-545-8800,"25 mg, 100 count bottle (NDC 0591-0371-01)",Revised,11/8/21,Available,,,,Psychiatry,Current,,
6375,Loxapine Capsules,Teva Pharmaceuticals,800-545-8800,"50 mg, 100 count bottle (NDC 0591-0372-01)",Revised,11/8/21,Available,,,,Psychiatry,Current,,
6376,Mannitol Injection,"Fresenius Kabi USA, LLC",888-386-1300,25% (12.5 grams per 50 mL)(250 mg per mL) Single dose vial (NDC 63323-024-25),Reverified,11/23/21,Backordered. Next release December 2021.,Check wholesalers for inventory,,Demand increase for the drug,Renal,Current,,
6377,Mannitol Injection,"Hospira, Inc.",844-646-4398,12.5 g/50 mL (25%); Single Dose Glass Fliptop Vial (NDC 0409-4031-01),Revised,11/18/21,Limited Supply Available. Next Delivery: December 2021; Estimated Recovery: June 2022,,,Demand increase for the drug,Renal,Current,,
6378,Mannitol Injection,Baxter Healthcare,888-229-0001,"10% OSMITROL Injection (10% Mannitol Injection, USP) 500 mL Viaflex Plastic Container Product Code 2D5613Q (NDC 0338-0535-03)",New,9/29/21,Available,,,,Renal,Current,,
6379,Mannitol Injection,Baxter Healthcare,888-229-0001,"20% OSMITROL Injection (20% Mannitol Injection, USP) 500 mL Viaflex Plastic Container Product Code 2D5633Q (NDC 0338-0357-03); 250 mL Viaflex Plastic Container Product Code 2D5632Q (NDC 0338-0357-02)",New,9/29/21,Available,,,,Renal,Current,,
6380,Mannitol Injection,"ICU Medical, Inc.",877-946-7747,"20% Mannitol Injection, USP 500 mL (Legacy Hospira NDC 0409-7715-03)(ICU Medical NDC 0990-7715-03)",Revised,11/10/21,On allocation,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical.",,Other,Renal,Current,,
6381,Mannitol Injection,"ICU Medical, Inc.",877-946-7747,"20% Mannitol Injection, USP 250 mL (Legacy Hospira NDC 0409-7715-02)(ICU Medical NDC 0990-7715-02)",Revised,11/10/21,On allocation,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical.",,Other,Renal,Current,,
6382,Meclizine Hydrochloride Tablets,Epic Pharmaceuticals,718-276-8607,"12.5mg tablets, 100 count (NDC 42806-012-01)",New,2/28/18,,This discontinuation is due to a business decision.,,,Gastroenterology,To be Discontinued,2/28/18,2/28/18
6383,Meclizine Hydrochloride Tablets,Epic Pharmaceuticals,716-276-8607,"12.5mg tablets, 1000 count (NDC 42806-012-10)",New,2/28/18,,This discontinuation is due to a business decision.,,,Gastroenterology,To be Discontinued,2/28/18,2/28/18
6384,Meclizine Hydrochloride Tablets,Epic Pharmaceuticals,716-276-8607,"25mg tablets, 100 count (NDC 42806-014-01)",New,2/28/18,,This discontinuation is due to a business decision.,,,Gastroenterology,To be Discontinued,2/28/18,2/28/18
6385,Meclizine Hydrochloride Tablets,Epic Pharmaceuticals,716-276-8607,"25mg tablets, 1000 count (NDC 42806-014-10)",New,2/28/18,,This discontinuation is due to a business decision.,,,Gastroenterology,To be Discontinued,2/28/18,2/28/18
6386,"Medroxyprogesterone Acetate (Depo-Provera) Injection, Suspension",Pfizer Pharmaceuticals,800-533-4535,"400 mg/mL, 1 carton containing one 2.5 mL vial (NDC 0009-0626-01)",New,10/27/20,,Discontinuation of the manufacturing of the drug.,,,Reproductive,To be Discontinued,10/27/20,10/27/20
6387,Meloxicam Tablets,"Boehringer Ingelheim Pharmaceuticals, Inc.",800-542-6257,7.5 mg tablets (NDCs 0597-0029-01 and 0597-0029-94),New,11/1/21,,,,,Analgesia/Addiction,To be Discontinued,11/1/21,11/1/21
6388,Meloxicam Tablets,"Boehringer Ingelheim Pharmaceuticals, Inc.",800-542-6257,15 mg tablets (NDCs 0597-0030-01 and 0597-0030-56),New,11/1/21,,,,,Analgesia/Addiction,To be Discontinued,11/1/21,11/1/21
6389,Mepivacaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Polocaine) 1% (500 mg per 50 mL), (10 mg per mL), MDV, (NDC 63323-0283-57)",Revised,11/23/21,Available,Check wholesaler inventory,,,Anesthesia,Current,,
6390,Mepivacaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Polocaine) 2% (1,000 mg per 50 mL), (20 mg per mL), MDV, (NDC 63323-0296-57)",Revised,11/23/21,Available,Check wholesaler inventory,,,Anesthesia,Current,,
6391,Mepivacaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Polocaine MPF) 1% (300 mg per 30 mL), (10 mg per mL), SDV, (NDC 63323-0260-37)",Revised,11/23/21,Available,Check wholesaler inventory,,,Anesthesia,Current,,
6392,Mepivacaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Polocaine MPF) 1.5% (450 mg per 30 mL), (15 mg per mL), SDV, (NDC 63323-0293-37)",Revised,11/23/21,Available,,,Manufacturing delay,Anesthesia,Current,,
6393,Mepivacaine Hydrochloride Injection,"Fresenius Kabi USA, LLC",888-386-1300,"(Polocaine MPF) 2% (400 mg per 20 mL), (20 mg per mL), SDV, (NDC 63323-0294-27)",Revised,11/23/21,Backordered. Next release December 2021.,,,Manufacturing delay,Anesthesia,Current,,
6394,Mepivacaine Hydrochloride Injection,"Hospira, Inc.",844-646-4398,300 mg/30 mL (10 mg/mL) Single Dose Glass Fliptop Vial (NDC 0409-1036-30),Reverified,11/18/21,Next Delivery and estimated recovery: May 2022,Shortage per manufacturer: Manufacturing Delay,,Other,Anesthesia,Current,,
