id,generic_name,company_name,contact_info,presentation,update_type,update_date,availability,related_info,resolved_note,reason_for_shortage,therapeutic_category,status,change_date,date_discontinued
1304,Methylphenidate Hydrochloride (QUILLICHEW ER) Extended-Release Chewable Tablets,"Tris Pharma, Inc.",732-940-0358,40 mg (NDC 24478-076-01),Revised,8/9/19,,,,,Pediatric;Psychiatry,Resolved,8/9/19,
1305,Methylphenidate Hydrochloride (QUILLIVANT XR) for Extended-Release Oral Suspension,"Tris Pharma, Inc.",732-940-0358,300 mg/60 mL (NDC 24478-321-02),Reverified,12/13/19,Available,"Effective September 21, 2018, Tris Pharma, Inc. acquired NextWave Pharmaceuticals, previously a wholly owned subsidiary of Pfizer Inc., including this product",,Other,Pediatric;Psychiatry,Current,,
1306,Methylphenidate Hydrochloride (QUILLIVANT XR) for Extended-Release Oral Suspension,"Tris Pharma, Inc.",732-940-0358,600 mg/120mL (NDC 24478-322-04),Reverified,12/13/19,Available,"Effective September 21, 2018, Tris Pharma, Inc. acquired NextWave Pharmaceuticals, previously a wholly owned subsidiary of Pfizer Inc., including this product",,Other,Pediatric;Psychiatry,Current,,
1307,Methylphenidate Hydrochloride (QUILLIVANT XR) for Extended-Release Oral Suspension,"Tris Pharma, Inc.",732-940-0358,750 mg/150 mL (NDC 24478-323-05),Reverified,12/13/19,Available,"Effective September 21, 2018, Tris Pharma, Inc. acquired NextWave Pharmaceuticals, previously a wholly owned subsidiary of Pfizer Inc., including this product",,Other,Pediatric;Psychiatry,Current,,
1308,Methylphenidate Hydrochloride (QUILLIVANT XR) for Extended-Release Oral Suspension,"Tris Pharma, Inc.",732-940-0358,900 mg/180 mL (NDC 24478-324-06),Reverified,12/13/19,Available,"Effective September 21, 2018, Tris Pharma, Inc. acquired NextWave Pharmaceuticals, previously a wholly owned subsidiary of Pfizer Inc., including this product",,Other,Pediatric;Psychiatry,Current,,
1309,"Methylphenidate Hydrochloride Extended-Release Tablets, USP CII",Teva Pharmaceuticals,800-545-8800,36 mg 30 count (NDC 0591-2717-30),New,5/17/19,,Teva made a business related decision to discontinue the product.,,,Pediatric;Psychiatry,To be Discontinued,5/17/19,5/17/19
1310,"Methylphenidate Hydrochloride Extended-Release Tablets, USP CII",Teva Pharmaceuticals,800-545-8800,54 mg 30 count (NDC 0591-2718-30),New,5/17/19,,Teva made a business related decision to discontinue the product.,,,Pediatric;Psychiatry,To be Discontinued,5/17/19,5/17/19
1311,"Methylphenidate Hydrochloride Tablets, USP CII",Teva Pharmaceuticals,800-545-8800,5 mg 100 count (NDC 0591-5882-01),New,5/17/19,,Teva made a business decision to discontinue the product.,,,Pediatric;Psychiatry,To be Discontinued,5/17/19,5/17/19
1312,"Methylphenidate Hydrochloride Tablets, USP CII",Teva Pharmaceuticals,800-545-8800,10 mg 100 count (NDC 0591-5883-01),New,5/17/19,,Teva made a business decision to discontinue the product.,,,Pediatric;Psychiatry,To be Discontinued,5/17/19,5/17/19
1313,"Methylphenidate Hydrochloride Tablets, USP CII",Teva Pharmaceuticals,800-545-8800,20 mg 100 count (NDC 0591-5884-01),New,5/17/19,,Teva made a business decision to discontinue the product.,,,Pediatric;Psychiatry,To be Discontinued,5/17/19,5/17/19
1314,Methylprednisolone Tablets,Teva Pharmaceuticals,800-545-8800,4 mg tablets (NDC 0591-0790-01),New,12/5/19,,,,,Neurology,To be Discontinued,12/5/19,12/5/19
1315,"Metoclopramide Injection, USP",Heritage Pharma,855-228-9470,10mg/2mL (NDC 23155-240-41),Revised,10/18/19,,,,,Gastroenterology,Resolved,10/18/19,
1316,"Metoclopramide Injection, USP","Hospira, Inc.",844-646-4398,10 mg/2 mL (5 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-3414-01),Revised,10/18/19,,,,,Gastroenterology,Resolved,10/18/19,
1317,"Metoclopramide Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"10 mg per 2 mL, single use, prefilled syringe (NDC 76045-101-20)",Revised,10/18/19,,,,,Gastroenterology,Resolved,10/18/19,
1318,"Metoclopramide Injection, USP",Teva Pharmaceuticals,800-545-8800,5 mg/ 1 ml (NDC 0703-4502-04),Revised,10/18/19,,,,,Gastroenterology,Resolved,10/18/19,
1319,"Metoclopramide Injection, USP",Teva Pharmaceuticals,800-545-8800,5 mg/ 1 ml (NDC 0703-4502-84),Revised,10/18/19,,,,,Gastroenterology,Resolved,10/18/19,
1320,"Metoprolol Tartrate Injection, USP",Gland Pharma,609-250-7990,"1 mg/mL, 5 mL vial (NDC 72266-122-25)",Reverified,12/16/19,Available,Distributed by Fosun Pharma USA Inc. (Company Contact Information:  833-291-9645),,Available,Cardiovascular,Current,,
1321,"Metoprolol Tartrate Injection, USP",Gland Pharma,609-250-7990,1 mg/mL 5mL vial (NDC 70860-300-05 and 70860-300-41),Reverified,12/16/19,Available,"Marketed by Athenex. To order, contact Athenex at 855-273-0154",,Available,Cardiovascular,Current,,
1322,"Metoprolol Tartrate Injection, USP",Gland Pharma,609-250-7990,5 mg per 5 mL Single Dose Vial (NDC 47781-587-17),Reverified,12/16/19,Available,Distributed by Alvogen Inc. (Company Contact Information:  973-532-7840),,Available,Cardiovascular,Current,,
1323,"Metoprolol Tartrate Injection, USP",Baxter Healthcare,888-229-0001,1 mg/mL - 5 mL Sterile Single Use Glass Vial (10 x 5 mL). For Intravenous Use (NDC 36000-033-10),Reverified,12/11/19,Available,,,,Cardiovascular,Current,,
1324,"Metoprolol Tartrate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"5 mg per 5 mL, SDV, PF (NDC 63323-660-05)",Reverified,12/20/19,Available,Check wholesalers for inventory,,Manufacturing delays,Cardiovascular,Current,,
1325,"Metoprolol Tartrate Injection, USP","Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"1mg/mL – 10mL vials, (NDC 0143-9660-10)",Reverified,12/13/19,Available,,,Demand increase for the drug,Cardiovascular,Current,,
1326,"Metoprolol Tartrate Injection, USP","Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,1mg/mL – 5ml vials (NDC 0143-9873-25),Reverified,12/13/19,This presentation is temporarily on backorder.,,,Demand increase for the drug,Cardiovascular,Current,,
1327,"Metoprolol Tartrate Injection, USP","Hospira, Inc.",844-646-4398,5 mg/5 mL (1 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-1778-05),Reverified,12/20/19,Available,,,Other,Cardiovascular,Current,,
1328,"Metoprolol Tartrate Injection, USP","Hospira, Inc.",844-646-4398,5 mg/5 mL (1 mg/mL); Carpuject Luer Lock Glass Syringe (NDC 00409-1778-35),Reverified,12/20/19,Next Delivery and Estimated Recovery: August 2020,Shortage per Manufacturer: Manufacturing Delay,,Other,Cardiovascular,Current,,
1329,"Metoprolol Tartrate Injection, USP","Hospira, Inc.",844-646-4398,5 mg/5 mL (1 mg/mL); Glass Ampul (NDC 00409-2285-05),Reverified,12/20/19,Next Delivery and Estimated Recovery: August 2020,Shortage per Manufacturer: Manufacturing Delay,,Other,Cardiovascular,Current,,
1330,Metoprolol Tartrate Tablets,Teva Pharmaceuticals,800-545-8800,50 mg tablets (NDCs 0591-0462-01 and 0591-0462-10),New,12/16/19,,,,,Cardiovascular,To be Discontinued,12/16/19,12/16/19
1331,Metoprolol Tartrate Tablets,Teva Pharmaceuticals,800-545-8800,100 mg tablets (NDCs 0591-0463-01 and 0591-0463-10),New,12/16/19,,,,,Cardiovascular,To be Discontinued,12/16/19,12/16/19
1332,"Metronidazole Injection, USP",Baxter Healthcare,888-229-0001,"Metronidazole Injection, USP, 500 mg/100 mL, in VIAFLEX Plus Container (NDC 0338-1055-48)",Reverified,12/11/19,Available,,,,Anti-Infective,Current,,
1333,"Metronidazole Injection, USP","Hospira, Inc.",844-646-4398,500 mg/100 mL (5 mg/mL); Flexible Container (NDC 00409-7811-24),Reverified,12/20/19,Limited Supply Available. Next Delivery and Estimated Recovery: December 2019,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Anti-Infective,Current,,
1334,"Metronidazole Injection, USP","Hospira, Inc.",844-646-4398,500 mg/100 mL (5 mg/mL); Flexible Container (NDC 00409-7811-37),Reverified,12/20/19,Available,,,Other,Anti-Infective,Current,,
1335,"Metronidazole Injection, USP",B. Braun Medical Inc.,800-227-2862,Metronidazole Injection 500mg (5mg/mL) 100mL D5353-5224 (NDC 0264-5535-32),Revised,1/22/19,Product available for contracted  customers,,,Manufacturing interruptions and demand increase,Anti-Infective,Current,,
1336,Mirtazapine Orally Disintegrating Tablets,"Actavis LLC, an indirect wholly owned subsidiary of Teva Pharmaceuticals USA, Inc.",800-545-8800,15mg tablets (NDC 0591-2469-15),New,5/29/18,,This product discontinuation is a business related decision,,,Psychiatry,To be Discontinued,5/29/18,5/29/18
1337,Mirtazapine Orally Disintegrating Tablets,"Actavis LLC, an indirect wholly owned subsidiary of Teva Pharmaceuticals USA, Inc.",800-545-8800,30mg tablets (NDC 0591-2470-15),New,5/29/18,,This product discontinuation is a business related decision,,,Psychiatry,To be Discontinued,5/29/18,5/29/18
1338,Mirtazapine Orally Disintegrating Tablets,"Actavis LLC, an indirect wholly owned subsidiary of Teva Pharmaceuticals USA, Inc.",800-545-8800,45mg tablets (NDC 0591-2471-15),New,5/29/18,,This product discontinuation is a business related decision,,,Psychiatry,To be Discontinued,5/29/18,5/29/18
1339,"Mirtazapine Tablets, USP",Teva Pharmaceuticals,800-545-8800,15 mg 30 count bottle (NDC 0093-7206-56),New,5/2/19,,Discontinuation of the manufacture of the drug.,,,Psychiatry,To be Discontinued,5/2/19,5/2/19
1340,"Mirtazapine Tablets, USP",Teva Pharmaceuticals,800-545-8800,15 mg 30 count bottle (NDC 0591-1117-30),New,5/2/19,,Discontinuation of the manufacture of the drug.,,,Psychiatry,To be Discontinued,5/2/19,5/2/19
1341,"Mirtazapine Tablets, USP",Teva Pharmaceuticals,800-545-8800,15 mg 1000 count bottle (NDC 0591-1117-10),New,5/2/19,,Discontinuation of the manufacture of the drug.,,,Psychiatry,To be Discontinued,5/2/19,5/2/19
1342,"Mirtazapine Tablets, USP",Teva Pharmaceuticals,800-545-8800,30 mg 30 count bottle (NDC 0093-7207-56),New,5/2/19,,Discontinuation of the manufacture of the drug.,,,Psychiatry,To be Discontinued,5/2/19,5/2/19
1343,"Mirtazapine Tablets, USP",Teva Pharmaceuticals,800-545-8800,30 mg 30 count bottle (NDC 0591-1118-30),New,5/2/19,,Discontinuation of the manufacture of the drug.,,,Psychiatry,To be Discontinued,5/2/19,5/2/19
1344,"Mirtazapine Tablets, USP",Teva Pharmaceuticals,800-545-8800,30 mg 1000 count bottle (NDC 0591-1118-10),New,5/2/19,,Discontinuation of the manufacture of the drug.,,,Psychiatry,To be Discontinued,5/2/19,5/2/19
1345,"Mirtazapine Tablets, USP",Teva Pharmaceuticals,800-545-8800,45 mg 30 count bottle (NDC 0591-1119-30),New,5/2/19,,Discontinuation of the manufacture of the drug.,,,Psychiatry,To be Discontinued,5/2/19,5/2/19
1346,Modafinil Tablets,Par Pharmaceutical,800-828-9393,"100 mg, bottle of 30 (NDC 49884-534-11)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Neurology,To be Discontinued,4/19/19,4/19/19
1347,Moexipril Hydrochloride/Hydrochlorothiazide Tablets,Teva Pharmaceuticals,800-545-8800,7.5 mg; 12.5 mg tablets (NDC 0093-5213-01),New,11/6/18,,This product discontinuation is a business-related decision.,,,Cardiovascular,To be Discontinued,11/6/18,11/6/18
1348,Moexipril Hydrochloride/Hydrochlorothiazide Tablets,Teva Pharmaceuticals,800-545-8800,15 mg; 12.5 mg tablets (NDC 0093-5214-01),New,11/6/18,,This product discontinuation is a business-related decision.,,,Cardiovascular,To be Discontinued,11/6/18,11/6/18
1349,Moexipril Hydrochloride/Hydrochlorothiazide Tablets,Teva Pharmaceuticals,800-545-8800,15 mg; 25 mg tablets (NDC 0093-5215-01),New,11/6/18,,This product discontinuation is a business-related decision.,,,Cardiovascular,To be Discontinued,11/6/18,11/6/18
1350,Mometasone Furoate (Elocon) Topical Cream,Merck Sharp & Dohme Corp.,800-672-6372,0.1% 15 gram tube  (NDC 0085-3149-01),New,7/29/19,,,,,Dermatology,To be Discontinued,7/29/19,7/29/19
1351,Mometasone Furoate (Elocon) Topical Cream,Merck Sharp & Dohme Corp.,800-672-6372,0.1% 50 gram tube  (NDC 0085-3149-03),New,7/29/19,,,,,Dermatology,To be Discontinued,7/29/19,7/29/19
1352,Montelukast Sodium Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,10 mg (NDC 0378-5201-93),New,3/20/18,,The discontinuation of this product is a business decision,,,Pediatric;Pulmonary/Allergy,To be Discontinued,3/20/18,3/20/18
1353,Morphine Sulfate and Naltrexone Hydrochloride (EMBEDA®) Extended-Release Capsules,Pfizer Pharmaceuticals,800-533-4535,20 mg/0.8 mg; 30 capsules per bottle (NDC 60793-430-20),New,10/7/19,,Stop sale date 15Nov2019.  Anticipated unavailability of product is early 2020.,,,Analgesia/Addiction,To be Discontinued,10/7/19,10/7/19
1354,Morphine Sulfate and Naltrexone Hydrochloride (EMBEDA®) Extended-Release Capsules,Pfizer Pharmaceuticals,800-533-4535,30 mg/1.2 mg; 30 capsules per bottle (NDC 60793-431-20),New,10/7/19,,Stop sale date 15Nov2019.  Anticipated unavailability of product is early 2020.,,,Analgesia/Addiction,To be Discontinued,10/7/19,10/7/19
1355,Morphine Sulfate and Naltrexone Hydrochloride (EMBEDA®) Extended-Release Capsules,Pfizer Pharmaceuticals,800-533-4535,50 mg/2 mg; 30 capsules per bottle (NDC 60793-433-20),New,10/7/19,,Stop sale date 15Nov2019.  Anticipated unavailability of product is early 2020.,,,Analgesia/Addiction,To be Discontinued,10/7/19,10/7/19
1356,Morphine Sulfate and Naltrexone Hydrochloride (EMBEDA®) Extended-Release Capsules,Pfizer Pharmaceuticals,800-533-4535,60 mg/2.4 mg; 30 capsules per bottle (NDC 60793-434-20),New,10/7/19,,Stop sale date 15Nov2019.  Anticipated unavailability of product is early 2020.,,,Analgesia/Addiction,To be Discontinued,10/7/19,10/7/19
1357,Morphine Sulfate and Naltrexone Hydrochloride (EMBEDA®) Extended-Release Capsules,Pfizer Pharmaceuticals,800-533-4535,80 mg/3.2 mg; 30 capsules per bottle (NDC 60793-435-20),New,10/7/19,,Stop sale date 15Nov2019.  Anticipated unavailability of product is early 2020.,,,Analgesia/Addiction,To be Discontinued,10/7/19,10/7/19
1358,Morphine Sulfate and Naltrexone Hydrochloride (EMBEDA®) Extended-Release Capsules,Pfizer Pharmaceuticals,800-533-4535,100 mg/4 mg; 30 capsules per bottle (NDC 60793-437-20),New,10/7/19,,Stop sale date 15Nov2019.  Anticipated unavailability of product is early 2020.,,,Analgesia/Addiction,To be Discontinued,10/7/19,10/7/19
1359,Morphine Sulfate Extended-Release Tablets,Par Pharmaceutical,800-828-9393,"15 mg, bottle of 100 (NDC 60951-652-70)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Analgesia/Addiction,To be Discontinued,4/19/19,4/19/19
1360,Morphine Sulfate Extended-Release Tablets,Par Pharmaceutical,800-828-9393,"30 mg, bottle of 100 (NDC 60951-653-70)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Analgesia/Addiction,To be Discontinued,4/19/19,4/19/19
1361,Morphine Sulfate Extended-Release Tablets,Par Pharmaceutical,800-828-9393,"60 mg, bottle of 100 (NDC 60951-655-70)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Analgesia/Addiction,To be Discontinued,4/19/19,4/19/19
1362,Morphine Sulfate Extended-Release Tablets,Par Pharmaceutical,800-828-9393,"100 mg, bottle of 100 (NDC 60951-658-70)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Analgesia/Addiction,To be Discontinued,4/19/19,4/19/19
1363,Morphine Sulfate Extended-Release Tablets,Par Pharmaceutical,800-828-9393,"200 mg, bottle of 100 (NDC 60951-659-70)",New,4/19/19,,Par has made a business decision to permanently discontinue the drug product.,,,Analgesia/Addiction,To be Discontinued,4/19/19,4/19/19
1364,Morphine Sulfate Extended-Release Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"15 mg, 100s (NDC 0378-2658-01)",New,5/8/18,,The discontinuation of this product is a business decision,,,Analgesia/Addiction,To be Discontinued,5/8/18,5/8/18
1365,Morphine Sulfate Extended-Release Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"30 mg, 100s (NDC 0378-2659-01)",New,5/8/18,,The discontinuation of this product is a business decision,,,Analgesia/Addiction,To be Discontinued,5/8/18,5/8/18
1366,Morphine Sulfate Extended-Release Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"60 mg, 100s (NDC 0378-2660-01)",New,5/8/18,,The discontinuation of this product is a business decision,,,Analgesia/Addiction,To be Discontinued,5/8/18,5/8/18
1367,Morphine Sulfate Extended-Release Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"100 mg, 100s (NDC 0378-2661-01)",New,5/8/18,,The discontinuation of this product is a business decision,,,Analgesia/Addiction,To be Discontinued,5/8/18,5/8/18
1368,Morphine Sulfate Extended-Release Tablets,Mylan Pharmaceuticals Inc.,800-796-9526,"200 mg, 100s (NDC 0378-2662-01)",New,5/8/18,,The discontinuation of this product is a business decision,,,Analgesia/Addiction,To be Discontinued,5/8/18,5/8/18
1369,"Morphine Sulfate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"2 mg per 1 mL, Single dose vial, (NDC 63323-452-01)",Reverified,12/20/19,Available,Check wholesalers for inventory,,Demand increase for the drug,Analgesia/Addiction,Current,,
1370,"Morphine Sulfate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"4 mg per 1 mL, Single dose vial, (NDC 63323-454-01)",Reverified,12/20/19,Available,Check wholesalers for inventory,,Demand increase for the drug,Analgesia/Addiction,Current,,
1371,"Morphine Sulfate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"5 mg per 1 mL, Single dose vial, (NDC 63323-455-01)",Reverified,12/20/19,Available,Check wholesalers for inventory,,Demand increase for the drug,Analgesia/Addiction,Current,,
1372,"Morphine Sulfate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"8 mg per 1 mL, Single dose vial, (NDC 63323-458-01)",Reverified,12/20/19,Available,,,Demand increase for the drug,Analgesia/Addiction,Current,,
1373,"Morphine Sulfate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"10 mg per 1 mL, Single dose vial, (NDC 63323-451-01)",Reverified,12/20/19,Available,Check wholesalers for inventory,,Demand increase for the drug,Analgesia/Addiction,Current,,
1374,"Morphine Sulfate Injection, USP","Amphastar Pharmaceuticals, Inc./IMS",800-423-4136,Morphine Sulfate 1 mg/mL 30 mg in 30 mL PUMP-JET®  SUITABLE FOR USE WITH COMPATIBLE I.V. INFUSION PUMPS,Revised,12/16/19,Available,,,,Analgesia/Addiction,Current,,
1375,"Morphine Sulfate Injection, USP","Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"4 mg/mL, 1 mL vial (NDC 0641-6125-25)",Revised,12/13/19,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Analgesia/Addiction,Current,,
1376,"Morphine Sulfate Injection, USP","Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"8 mg/mL, 1 mL vial (NDC 0641-6126-25)",Revised,12/13/19,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Analgesia/Addiction,Current,,
1377,"Morphine Sulfate Injection, USP","Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"10 mg/mL, 1 mL vial (NDC 0641-6127-25)",Revised,12/13/19,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Analgesia/Addiction,Current,,
1378,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,250 mg/10 mL (25 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-1135-02),Revised,12/20/19,Next Delivery: March 2020; Estimated Recovery: April 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Analgesia/Addiction,Current,,
1379,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,2 mg/mL (2 mg/mL); Carpuject Luer Lock Glass Syringe (NDC 00409-1890-01),Revised,12/20/19,Available,,,Other,Analgesia/Addiction,Current,,
1380,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,2 mg/mL (2 mg/mL); iSecure Luer Lock Glass Syringe (NDC 00409-1890-11),Revised,12/20/19,Next Delivery and Estimated Recovery: August 2020,Shortage per Manufacturer: Manufacturing Delay,,Other,Analgesia/Addiction,Current,,
1381,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,4 mg/mL (4 mg/mL); Carpuject Luer Lock Glass Syringe (NDC 00409-1891-01),Revised,12/20/19,Available,,,Other,Analgesia/Addiction,Current,,
1382,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,4 mg/mL (4 mg/mL); iSecure Luer Lock Glass Syringe (NDC 00409-1891-11),Revised,12/20/19,Next Delivery and Estimated Recovery: August 2020,Shortage per Manufacturer: Manufacturing Delay,,Other,Analgesia/Addiction,Current,,
1383,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,8 mg/mL (8 mg/mL); Carpuject Luer Lock Glass Syringe (NDC 00409-1892-01),Revised,12/20/19,Available,,,Other,Analgesia/Addiction,Current,,
1384,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,8 mg/mL (8 mg/mL); iSecure Luer Lock Glass Syringe (NDC 00409-1892-11),Revised,12/20/19,Next Delivery and Estimated Recovery: August 2020,Shortage per Manufacturer: Manufacturing Delay,,Other,Analgesia/Addiction,Current,,
1385,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,10 mg/mL (10 mg/mL); Carpuject Luer Lock Glass Syringe (NDC 00409-1893-01),Revised,12/20/19,Available,,,Other,Analgesia/Addiction,Current,,
1386,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,10 mg/mL (10 mg/mL); iSecure Luer Lock Glass Syringe (NDC 00409-1893-11),Revised,12/20/19,Next Delivery and Estimated Recovery: August 2020,Shortage per Manufacturer: Manufacturing Delay,,Other,Analgesia/Addiction,Current,,
1387,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,5 mg/10 mL (0.5 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-3814-12),Revised,12/20/19,Available,,,Other,Analgesia/Addiction,Current,,
1388,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,10 mg/10 mL (1 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-3815-12),Revised,12/20/19,Limited Supply Available. Next Delivery and Estimated Recovery: December 2019,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Analgesia/Addiction,Current,,
1389,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,"1,000 mg/20 mL (50 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-1134-03)",Revised,12/20/19,Available,,,Other,Analgesia/Addiction,Current,,
1390,"Morphine Sulfate Injection, USP","Hospira, Inc.",844-646-4398,"2,500 mg/50 mL (50 mg/mL); Single Dose Glass Fliptop Vial (NDC 00409-1134-05)",Revised,12/20/19,Next Delivery: December 2019; Estimated Recovery: March 2020,Check Wholesaler for Availability Shortage per Manufacturer: Manufacturing Delay,,Other,Analgesia/Addiction,Current,,
1391,"Morphine Sulfate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"2 mg per 1 mL, Single-use prefilled syringe (NDC 76045-004-10)",Reverified,12/20/19,Available,Check wholesalers for inventory,,Demand increase for the drug,Analgesia/Addiction,Current,,
1392,"Morphine Sulfate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"4 mg per 1 mL, Single-use prefilled syringe (NDC 76045-005-10)",Reverified,12/20/19,Available,Check wholesalers for inventory,,Demand increase for the drug,Analgesia/Addiction,Current,,
1393,"Morphine Sulfate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"5 mg per 1 mL, Single-use prefilled syringe (NDC 76045-006-10)",Reverified,12/20/19,Available,Check wholesalers for inventory,,Demand increase for the drug,Analgesia/Addiction,Current,,
1394,"Morphine Sulfate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"8 mg per 1 mL, Single-use prefilled syring (NDC 76045-007-10)",Reverified,12/20/19,Backordered.  Next release date not available at this time.,,,Demand increase for the drug,Analgesia/Addiction,Current,,
1395,"Morphine Sulfate Injection, USP","Fresenius Kabi USA, LLC",888-386-1300,"10 mg per 1 mL, Single-use prefilled syringe (NDC 76045-008-10)",Reverified,12/20/19,Backordered.  Next release date not available at this time.,,,Demand increase for the drug,Analgesia/Addiction,Current,,
1396,"Morphine Sulfate Injection, USP","ICU Medical, Inc.",877-946-7747,1mg/mL 30mL PCA glass vial (NDC 0409-2029-02),Reverified,12/16/19,Unavailable,"ICU Medical acquired these products from Hospira, a Pfizer company. For questions or inquiries regarding these Hospira labeled products, please contact ICU Medical.",,Other,Analgesia/Addiction,Current,,
1397,"Morphine Sulfate Injection, USP","ICU Medical, Inc.",877-946-7747,5mg/mL 30mL PCA GLASS VIAL (CII)(NDC 0409-6028-04),New,10/2/19,,Discontinuation of the manufacture of the drug,,,Analgesia/Addiction,To be Discontinued,10/2/19,10/2/19
1398,"Morphine Sulfate Injection, USP","Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Duramorph (Preservative-Free) 1 mg/mL, 10 mL ampul (NDC 0641-6019-10)",Revised,12/13/19,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Analgesia/Addiction,Current,,
1399,"Morphine Sulfate Injection, USP","Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Duramorph (Preservative-Free) 0.5 mg/mL, 10 mL ampul (NDC 0641-6020-10)",Revised,12/13/19,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Analgesia/Addiction,Current,,
1400,"Morphine Sulfate Injection, USP","Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Infumorph (Preservative-free Morphine Sulfate Sterile Solution) 10 mg/mL, 20 mL ampul (NDC 0641-6039-01)",Revised,12/13/19,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Analgesia/Addiction,Current,,
1401,"Morphine Sulfate Injection, USP","Hikma Pharmaceuticals USA, Inc. (formerly West-Ward)",800-631-2174,"Infumorph (Preservative-free Morphine Sulfate Sterile Solution) 25 mg/mL, 20 mL ampul (NDC 0641-6040-01)",Revised,12/13/19,Inventory is currently available.,Additional lots are scheduled to be manufactured. Product will be made available as it is released.,,Demand increase for the drug,Analgesia/Addiction,Current,,
1402,Multi-Vitamin Infusion (Adult and Pediatric),"Hospira, Inc.",844-646-4398,MVI Adult; 10 mL Single Dose Dual Glass Fliptop Vials (NDC 61703-0434-82),Revised,12/20/19,Next Delivery: November 2020; Estimated Recovery: December 2020,Shortage per Manufacturer: Manufacturing Delay,,Other,Gastroenterology;Pediatric;Total Parenteral Nutrition,Current,,
